full_text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,label
Sebagai subholding gas Pertamina PGN menegaskan perannya dalam ketahanan energi nasional lewat integrasi rantai bisnis gas dari hulu hilir dan perluasan infrastruktur (jaringan pipa &gt;33.000 km regasifikasi LNG hingga SPBG). Berita selengkapnya baca https://t.co/DFRkKklM2o https://t.co/ppA2qZneR4,sebagai subholding pertamina menegaskan perannya dalam ketahanan energi nasional lewat integrasi rantai bisnis dari hulu hilir perluasan infrastruktur jaringan pipa gt regasifikasi hingga spbg berita selengkapnya baca tcodfrkkklmo tcoppaqzner,sebagai subholding pertamina menegaskan perannya dalam ketahanan energi nasional lewat integrasi rantai bisnis dari hulu hilir perluasan infrastruktur jaringan pipa begitu regasifikasi hingga spbg berita selengkapnya baca tcodfrkkklmo tcoppaqzner,"['sebagai', 'subholding', 'pertamina', 'menegaskan', 'perannya', 'dalam', 'ketahanan', 'energi', 'nasional', 'lewat', 'integrasi', 'rantai', 'bisnis', 'dari', 'hulu', 'hilir', 'perluasan', 'infrastruktur', 'jaringan', 'pipa', 'begitu', 'regasifikasi', 'hingga', 'spbg', 'berita', 'selengkapnya', 'baca', 'tcodfrkkklmo', 'tcoppaqzner']","['subholding', 'pertamina', 'perannya', 'ketahanan', 'energi', 'nasional', 'integrasi', 'rantai', 'bisnis', 'hulu', 'hilir', 'perluasan', 'infrastruktur', 'jaringan', 'pipa', 'regasifikasi', 'spbg', 'berita', 'selengkapnya', 'baca', 'tcodfrkkklmo', 'tcoppaqzner']",subholding pertamina peran tahan energi nasional integrasi rantai bisnis hulu hilir luas infrastruktur jaring pipa regasifikasi spbg berita lengkap baca tcodfrkkklmo tcoppaqzner,
jir ini pertamina dex udah 15 rebu aja makin boncos aing ,pertamina udah rebu makin boncos aing,pertamina sudah rebu makin boncos aing,"['pertamina', 'sudah', 'rebu', 'makin', 'boncos', 'aing']","['pertamina', 'rebu', 'boncos', 'aing']",pertamina rebu boncos aing,
@lvyrnt mana nih pertamina harus kasih reward dong jangan para pejabat ada yg dapet bonus Tunjangan ,lvyrnt mana pertamina harus kasih reward dong jangan para pejabat dapet bonus tunjangan,lvyrnt mana pertamina harus kasih reward dong jangan para pejabat dapat bonus tunjangan,"['lvyrnt', 'mana', 'pertamina', 'harus', 'kasih', 'reward', 'dong', 'jangan', 'para', 'pejabat', 'dapat', 'bonus', 'tunjangan']","['lvyrnt', 'pertamina', 'kasih', 'reward', 'pejabat', 'bonus', 'tunjangan']",lvyrnt pertamina kasih reward jabat bonus tunjang,positive
@Kirana_alsy Kilang Pertamina Balikpapan ,kiranaalsy kilang pertamina balikpapan,kiranaalsy kilang pertamina balikpapan,"['kiranaalsy', 'kilang', 'pertamina', 'balikpapan']","['kiranaalsy', 'kilang', 'pertamina', 'balikpapan']",kiranaalsy kilang pertamina balikpapan,
@naufalsyauqiHT @jimans_ Lu pikir semua org indonesia tinggal di jakarta yg di daerah mana ada selain pertamina.,naufalsyauqiht jimans pikir semua indonesia tinggal jakarta daerah mana selain pertamina,naufalsyauqiht jimans pikir semua indonesia tinggal jakarta daerah mana selain pertamina,"['naufalsyauqiht', 'jimans', 'pikir', 'semua', 'indonesia', 'tinggal', 'jakarta', 'daerah', 'mana', 'selain', 'pertamina']","['naufalsyauqiht', 'jimans', 'pikir', 'indonesia', 'tinggal', 'jakarta', 'daerah', 'pertamina']",naufalsyauqiht jimans pikir indonesia tinggal jakarta daerah pertamina,
@aefaerily @aforastor @yunesafess Pokoknya pom bensin pertamina 51 kak,aefaerily aforastor yunesafess pokoknya bensin pertamina,aefaerily aforastor yunesafess pokoknya bensin pertamina,"['aefaerily', 'aforastor', 'yunesafess', 'pokoknya', 'bensin', 'pertamina']","['aefaerily', 'aforastor', 'yunesafess', 'pokoknya', 'bensin', 'pertamina']",aefaerily aforastor yunesafess pokok bensin pertamina,
@jimans_ pake pertamax juga itu tetep bikin mesin rusak kalo di pertamina,jimans pake pertamax juga tetep bikin mesin rusak kalo pertamina,jimans pakai pertamax juga tetap bikin mesin rusak kalau pertamina,"['jimans', 'pakai', 'pertamax', 'juga', 'tetap', 'bikin', 'mesin', 'rusak', 'kalau', 'pertamina']","['jimans', 'pakai', 'pertamax', 'bikin', 'mesin', 'rusak', 'pertamina']",jimans pakai pertamax bikin mesin rusak pertamina,
@favstrang3r iya ren syap ingpo ordal pertamina,favstrangr syap ingpo ordal pertamina,favstrangr syap ingpo ordal pertamina,"['favstrangr', 'syap', 'ingpo', 'ordal', 'pertamina']","['favstrangr', 'syap', 'ingpo', 'ordal', 'pertamina']",favstrangr syap ingpo ordal pertamina,
@zy050505 @xendless_s My pertamina ituh,zy xendlesss pertamina ituh,zy xendlesss pertamina itu,"['zy', 'xendlesss', 'pertamina', 'itu']","['zy', 'xendlesss', 'pertamina']",zy xendlesss pertamina,
@xendless_s hari Senin kemarin kejadian sama saya di salah satu pom bensin Karawang kota masuk jalur khusus pertamax karena mau isi pertamax malah ditolak dan disuruh ikut antrian yang bukan jalur khusus pertamax langsung pergi aja sambil ngomel @pertamina ,xendlesss hari senin kemarin kejadian sama saya salah satu bensin karawang kota masuk jalur khusus pertamax karena pertamax malah ditolak disuruh ikut antrian yang bukan jalur khusus pertamax langsung pergi sambil ngomel pertamina,xendlesss hari senin kemarin kejadian sama saya salah satu bensin karawang kota masuk jalur khusus pertamax karena pertamax malah ditolak disuruh ikut antrian yang bukan jalur khusus pertamax langsung pergi sambil ngomel pertamina,"['xendlesss', 'hari', 'senin', 'kemarin', 'kejadian', 'sama', 'saya', 'salah', 'satu', 'bensin', 'karawang', 'kota', 'masuk', 'jalur', 'khusus', 'pertamax', 'karena', 'pertamax', 'malah', 'ditolak', 'disuruh', 'ikut', 'antrian', 'yang', 'bukan', 'jalur', 'khusus', 'pertamax', 'langsung', 'pergi', 'sambil', 'ngomel', 'pertamina']","['xendlesss', 'senin', 'kemarin', 'kejadian', 'salah', 'bensin', 'karawang', 'kota', 'masuk', 'jalur', 'khusus', 'pertamax', 'pertamax', 'ditolak', 'disuruh', 'antrian', 'jalur', 'khusus', 'pertamax', 'langsung', 'pergi', 'ngomel', 'pertamina']",xendlesss senin kemarin jadi salah bensin karawang kota masuk jalur khusus pertamax pertamax tolak suruh antri jalur khusus pertamax langsung pergi ngomel pertamina,
paling najis sebenernya sama pertamina dan isinya perusahaan segitu bobrok gak ada gerakan buat perubahan atau speak up gitu? beneran setan ketilep duit,paling najis sebenernya sama pertamina isinya perusahaan segitu bobrok gerakan buat perubahan atau speak gitu beneran setan ketilep duit,paling najis sebenarnya sama pertamina isinya perusahaan segitu bobrok gerakan buat perubahan atau speak begitu benaran setan ketilep duit,"['paling', 'najis', 'sebenarnya', 'sama', 'pertamina', 'isinya', 'perusahaan', 'segitu', 'bobrok', 'gerakan', 'buat', 'perubahan', 'atau', 'speak', 'begitu', 'benaran', 'setan', 'ketilep', 'duit']","['najis', 'pertamina', 'isinya', 'perusahaan', 'segitu', 'bobrok', 'gerakan', 'perubahan', 'speak', 'benaran', 'setan', 'ketilep', 'duit']",najis pertamina isi usaha segitu bobrok gera ubah speak benar setan ketilep duit,
@jimans_ Oktan tinggi kalau kotor ya sama aja ngerak mampet rusak... Emang udah busuk aja Bensin Pertamina,jimans oktan tinggi kalau kotor sama ngerak mampet rusak emang udah busuk bensin pertamina,jimans oktan tinggi kalau kotor sama ngerak mampet rusak memang sudah busuk bensin pertamina,"['jimans', 'oktan', 'tinggi', 'kalau', 'kotor', 'sama', 'ngerak', 'mampet', 'rusak', 'memang', 'sudah', 'busuk', 'bensin', 'pertamina']","['jimans', 'oktan', 'kotor', 'ngerak', 'mampet', 'rusak', 'busuk', 'bensin', 'pertamina']",jimans oktan kotor ngerak mampet rusak busuk bensin pertamina,
Yang eceran bbm kesempatan banget ya saat seperti ini antrian pertamina sampai lebih dari 10m,yang eceran kesempatan banget saat seperti antrian pertamina sampai lebih dari,yang eceran kesempatan banget saat seperti antrian pertamina sampai lebih dari,"['yang', 'eceran', 'kesempatan', 'banget', 'saat', 'seperti', 'antrian', 'pertamina', 'sampai', 'lebih', 'dari']","['eceran', 'kesempatan', 'banget', 'antrian', 'pertamina']",ecer sempat banget antri pertamina,
@pertamina Tolong di pantau pengiriman nya di karna kan banyak yg beli dengan jumlah banyak kemudian di jual dengan harga 2 kali lipat,pertamina tolong pantau pengiriman karna banyak beli dengan jumlah banyak kemudian jual dengan harga kali lipat,pertamina tolong pantau pengiriman karena banyak beli dengan jumlah banyak kemudian jual dengan harga kali lipat,"['pertamina', 'tolong', 'pantau', 'pengiriman', 'karena', 'banyak', 'beli', 'dengan', 'jumlah', 'banyak', 'kemudian', 'jual', 'dengan', 'harga', 'kali', 'lipat']","['pertamina', 'tolong', 'pantau', 'pengiriman', 'beli', 'jual', 'harga', 'kali', 'lipat']",pertamina tolong pantau kirim beli jual harga kali lipat,
Apakah ini benar ya @pertamina tolong di kondisikan yg beli di jiregen lah msyarakat yg lain tdk kebagian.. Dan pertamini jgn terlalu tinggi harganya harga pertamini skrg hampir sama dengan pertamax... Tolong di pantau daerah kepulauan Nias Provinsi Sumut.. https://t.co/BppoXlkUrU,apakah benar pertamina tolong kondisikan beli jiregen msyarakat lain kebagian pertamini terlalu tinggi harganya harga pertamini skrg hampir sama dengan pertamax tolong pantau daerah kepulauan nias provinsi sumut tcobppoxlkuru,apakah benar pertamina tolong kondisikan beli jiregen msyarakat lain kebagian pertamini terlalu tinggi harganya harga pertamini sekarang hampir sama dengan pertamax tolong pantau daerah kepulauan nias provinsi sumut tcobppoxlkuru,"['apakah', 'benar', 'pertamina', 'tolong', 'kondisikan', 'beli', 'jiregen', 'msyarakat', 'lain', 'kebagian', 'pertamini', 'terlalu', 'tinggi', 'harganya', 'harga', 'pertamini', 'sekarang', 'hampir', 'sama', 'dengan', 'pertamax', 'tolong', 'pantau', 'daerah', 'kepulauan', 'nias', 'provinsi', 'sumut', 'tcobppoxlkuru']","['pertamina', 'tolong', 'kondisikan', 'beli', 'jiregen', 'msyarakat', 'kebagian', 'pertamini', 'harganya', 'harga', 'pertamini', 'pertamax', 'tolong', 'pantau', 'daerah', 'kepulauan', 'nias', 'provinsi', 'sumut', 'tcobppoxlkuru']",pertamina tolong kondisi beli jiregen msyarakat bagi pertamini harga harga pertamini pertamax tolong pantau daerah pulau nias provinsi sumut tcobppoxlkuru,
@jimans_ Vario ku dari tahun 2010 aja isinya turbo klo di pertamina kalo di shell vpower/nitro dan skrg msh awet,jimans vario dari tahun  isinya turbo pertamina kalo shell vpowernitro skrg awet,jimans vario dari tahun isinya turbo pertamina kalau shell vpowernitro sekarang awet,"['jimans', 'vario', 'dari', 'tahun', 'isinya', 'turbo', 'pertamina', 'kalau', 'shell', 'vpowernitro', 'sekarang', 'awet']","['jimans', 'vario', 'isinya', 'turbo', 'pertamina', 'shell', 'vpowernitro', 'awet']",jimans vario isi turbo pertamina shell vpowernitro awet,positive
Harus sampai kapan kami antri bbm dengan panjang seperti ini hay @pertamina,harus sampai kapan kami antri dengan panjang seperti pertamina,harus sampai kapan kami antri dengan panjang seperti pertamina,"['harus', 'sampai', 'kapan', 'kami', 'antri', 'dengan', 'panjang', 'seperti', 'pertamina']","['antri', 'pertamina']",antri pertamina,
@andraekaaa Indonesia menghadapi tantangan kompleks di akhir 2025: banjir-longsor di Sumatra tewaskan &gt;700 orang erupsi Marapi tambah kerusakan korupsi seperti kasus CPO &amp; Pertamina rugikan triliunan rupiah ketimpangan ekonomi serta beban hidup naik akibat inflasi. Ini tunjukkan isu,andraekaaa indonesia menghadapi tantangan kompleks akhir  banjirlongsor sumatra tewaskan gt orang erupsi marapi tambah kerusakan korupsi seperti kasus pertamina rugikan triliunan rupiah ketimpangan ekonomi serta beban hidup naik akibat inflasi tunjukkan,andraekaaa indonesia menghadapi tantangan kompleks akhir banjirlongsor sumatra tewaskan begitu orang erupsi marapi tambah kerusakan korupsi seperti kasus pertamina rugikan triliunan rupiah ketimpangan ekonomi serta beban hidup naik akibat inflasi tunjukkan,"['andraekaaa', 'indonesia', 'menghadapi', 'tantangan', 'kompleks', 'akhir', 'banjirlongsor', 'sumatra', 'tewaskan', 'begitu', 'orang', 'erupsi', 'marapi', 'tambah', 'kerusakan', 'korupsi', 'seperti', 'kasus', 'pertamina', 'rugikan', 'triliunan', 'rupiah', 'ketimpangan', 'ekonomi', 'serta', 'beban', 'hidup', 'naik', 'akibat', 'inflasi', 'tunjukkan']","['andraekaaa', 'indonesia', 'menghadapi', 'tantangan', 'kompleks', 'banjirlongsor', 'sumatra', 'tewaskan', 'orang', 'erupsi', 'marapi', 'kerusakan', 'korupsi', 'pertamina', 'rugikan', 'triliunan', 'rupiah', 'ketimpangan', 'ekonomi', 'beban', 'hidup', 'akibat', 'inflasi', 'tunjukkan']",andraekaaa indonesia hadap tantang kompleks banjirlongsor sumatra tewas orang erupsi marapi rusa korupsi pertamina rugi triliun rupiah timpang ekonomi beban hidup akibat inflasi tunjuk,
RDMP Balikpapan dan BPS Balikpapan berkolaborasi dengan Kilang Pertamina Internasional (KPI) untuk meningkatkan efisiensi operasional Kilang Balikpapan. Ini memperkuat posisi Pertamina sebagai pemimpin energi di Indonesia. ,rdmp balikpapan balikpapan berkolaborasi dengan kilang pertamina internasional untuk meningkatkan efisiensi operasional kilang balikpapan memperkuat posisi pertamina sebagai pemimpin energi indonesia,rdmp balikpapan balikpapan berkolaborasi dengan kilang pertamina internasional untuk meningkatkan efisiensi operasional kilang balikpapan memperkuat posisi pertamina sebagai pemimpin energi indonesia,"['rdmp', 'balikpapan', 'balikpapan', 'berkolaborasi', 'dengan', 'kilang', 'pertamina', 'internasional', 'untuk', 'meningkatkan', 'efisiensi', 'operasional', 'kilang', 'balikpapan', 'memperkuat', 'posisi', 'pertamina', 'sebagai', 'pemimpin', 'energi', 'indonesia']","['rdmp', 'balikpapan', 'balikpapan', 'berkolaborasi', 'kilang', 'pertamina', 'internasional', 'meningkatkan', 'efisiensi', 'operasional', 'kilang', 'balikpapan', 'memperkuat', 'posisi', 'pertamina', 'pemimpin', 'energi', 'indonesia']",rdmp balikpapan balikpapan kolaborasi kilang pertamina internasional tingkat efisiensi operasional kilang balikpapan kuat posisi pertamina pimpin energi indonesia,positive
Lu pada ngisi bbm di @pertamina pun tanda lu gk syg ama motor lu sama halnya lu kawin pny anak lahir diindo anak lu lgsg dpt jatah hutang negara cc @bahlillahadalia @sahabatICW @antikorupsi @OCCRP @Corruption_SA @ACF_int @nazaha_en @prabowo @DPR_RI @KementerianESDM,pada ngisi pertamina tanda motor sama halnya kawin anak lahir diindo anak lgsg jatah hutang negara bahlillahadalia sahabaticw antikorupsi occrp corruptionsa acfint nazahaen prabowo dprri kementerianesdm,pada ngisi pertamina tanda motor sama halnya kawin anak lahir diindo anak langsung jatah hutang negara bahlillahadalia sahabaticw antikorupsi occrp corruptionsa acfint nazahaen prabowo dprri kementerianesdm,"['pada', 'ngisi', 'pertamina', 'tanda', 'motor', 'sama', 'halnya', 'kawin', 'anak', 'lahir', 'diindo', 'anak', 'langsung', 'jatah', 'hutang', 'negara', 'bahlillahadalia', 'sahabaticw', 'antikorupsi', 'occrp', 'corruptionsa', 'acfint', 'nazahaen', 'prabowo', 'dprri', 'kementerianesdm']","['ngisi', 'pertamina', 'tanda', 'motor', 'halnya', 'kawin', 'anak', 'lahir', 'diindo', 'anak', 'langsung', 'jatah', 'hutang', 'negara', 'bahlillahadalia', 'sahabaticw', 'antikorupsi', 'occrp', 'corruptionsa', 'acfint', 'nazahaen', 'prabowo', 'dprri', 'kementerianesdm']",ngisi pertamina tanda motor hal kawin anak lahir diindo anak langsung jatah hutang negara bahlillahadalia sahabaticw antikorupsi occrp corruptionsa acfint nazahaen prabowo dprri kementerianesdm,
@bebiliaz Bangga sm pertamina,bebiliaz bangga pertamina,bebiliaz bangga pertamina,"['bebiliaz', 'bangga', 'pertamina']","['bebiliaz', 'bangga', 'pertamina']",bebiliaz bangga pertamina,positive
Data BPS Balikpapan menunjukkan efek berantai dari aktivitas RDMP Balikpapan mulai dari kenaikan PDRB hingga meningkatnya minat investasi daerah. Wali Kota Rahmad Mas ud menilai kehadiran Kilang Pertamina sangat krusial karena menyerap banyak tenaga kerja,data balikpapan menunjukkan efek berantai dari aktivitas rdmp balikpapan mulai dari kenaikan pdrb hingga meningkatnya minat investasi daerah wali kota rahmad menilai kehadiran kilang pertamina sangat krusial karena menyerap banyak tenaga kerja,data balikpapan menunjukkan efek berantai dari aktivitas rdmp balikpapan mulai dari kenaikan pdrb hingga meningkatnya minat investasi daerah wali kota rahmad menilai kehadiran kilang pertamina sangat krusial karena menyerap banyak tenaga kerja,"['data', 'balikpapan', 'menunjukkan', 'efek', 'berantai', 'dari', 'aktivitas', 'rdmp', 'balikpapan', 'mulai', 'dari', 'kenaikan', 'pdrb', 'hingga', 'meningkatnya', 'minat', 'investasi', 'daerah', 'wali', 'kota', 'rahmad', 'menilai', 'kehadiran', 'kilang', 'pertamina', 'sangat', 'krusial', 'karena', 'menyerap', 'banyak', 'tenaga', 'kerja']","['data', 'balikpapan', 'efek', 'berantai', 'aktivitas', 'rdmp', 'balikpapan', 'kenaikan', 'pdrb', 'meningkatnya', 'minat', 'investasi', 'daerah', 'wali', 'kota', 'rahmad', 'menilai', 'kehadiran', 'kilang', 'pertamina', 'krusial', 'menyerap', 'tenaga', 'kerja']",data balikpapan efek beranta aktivitas rdmp balikpapan naik pdrb tingkat minat investasi daerah wali kota rahmad nilai hadir kilang pertamina krusial serap tenaga kerja,positive
@powerbenq Apresiasi untuk kerja pertamina,powerbenq apresiasi untuk kerja pertamina,powerbenq apresiasi untuk kerja pertamina,"['powerbenq', 'apresiasi', 'untuk', 'kerja', 'pertamina']","['powerbenq', 'apresiasi', 'kerja', 'pertamina']",powerbenq apresiasi kerja pertamina,positive
@turtlelittle245 Bangga sm pertamina,turtlelittle bangga pertamina,turtlelittle bangga pertamina,"['turtlelittle', 'bangga', 'pertamina']","['turtlelittle', 'bangga', 'pertamina']",turtlelittle bangga pertamina,positive
Ketika investasi turun ke lapangan RDMP Balikpapan hadir di isi piring masyarakat. Kilang Pertamina Internasional memastikan angka ekonomi terasa sampai ke meja makan.,ketika investasi turun lapangan rdmp balikpapan hadir piring masyarakat kilang pertamina internasional memastikan angka ekonomi terasa sampai meja makan,ketika investasi turun lapangan rdmp balikpapan hadir piring masyarakat kilang pertamina internasional memastikan angka ekonomi terasa sampai meja makan,"['ketika', 'investasi', 'turun', 'lapangan', 'rdmp', 'balikpapan', 'hadir', 'piring', 'masyarakat', 'kilang', 'pertamina', 'internasional', 'memastikan', 'angka', 'ekonomi', 'terasa', 'sampai', 'meja', 'makan']","['investasi', 'turun', 'lapangan', 'rdmp', 'balikpapan', 'hadir', 'piring', 'masyarakat', 'kilang', 'pertamina', 'internasional', 'angka', 'ekonomi', 'meja', 'makan']",investasi turun lapang rdmp balikpapan hadir piring masyarakat kilang pertamina internasional angka ekonomi meja makan,positive
@ArintaGuma90891 Dampak nyata pertamina,arintaguma dampak nyata pertamina,arintaguma dampak nyata pertamina,"['arintaguma', 'dampak', 'nyata', 'pertamina']","['arintaguma', 'dampak', 'nyata', 'pertamina']",arintaguma dampak nyata pertamina,positive
@PerempuanWaos biar kliatan ada orbanya lah. dia kan jg dpt cipratan pertamina.,perempuanwaos biar kliatan orbanya cipratan pertamina,perempuanwaos biar kelihatan orbanya cipratan pertamina,"['perempuanwaos', 'biar', 'kelihatan', 'orbanya', 'cipratan', 'pertamina']","['perempuanwaos', 'biar', 'orbanya', 'cipratan', 'pertamina']",perempuanwaos biar orbanya ciprat pertamina,
Dengan hadirnya Kilang Pertamina Internasional (KPI) di Balikpapan mobilitas masyarakat makin hidup. Banyak peluang yang kebuka mulai dari jasa makanan sampai usaha rumahan.,dengan hadirnya kilang pertamina internasional balikpapan mobilitas masyarakat makin hidup banyak peluang yang kebuka mulai dari jasa makanan sampai usaha rumahan,dengan hadirnya kilang pertamina internasional balikpapan mobilitas masyarakat makin hidup banyak peluang yang kebuka mulai dari jasa makanan sampai usaha rumahan,"['dengan', 'hadirnya', 'kilang', 'pertamina', 'internasional', 'balikpapan', 'mobilitas', 'masyarakat', 'makin', 'hidup', 'banyak', 'peluang', 'yang', 'kebuka', 'mulai', 'dari', 'jasa', 'makanan', 'sampai', 'usaha', 'rumahan']","['hadirnya', 'kilang', 'pertamina', 'internasional', 'balikpapan', 'mobilitas', 'masyarakat', 'hidup', 'peluang', 'kebuka', 'jasa', 'makanan', 'usaha', 'rumahan']",hadir kilang pertamina internasional balikpapan mobilitas masyarakat hidup peluang buka jasa makan usaha rumah,positive
