Review text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,score,label
aplkasi e-wallet terbaik,aplkasi ewallet terbaik,aplkasi ewallet terbaik,"['aplkasi', 'ewallet', 'terbaik']","['aplkasi', 'ewallet', 'terbaik']",aplkasi ewallet baik,3,positive
mudah di pake dn serba gratis admin,mudah pake serba gratis admin,mudah pakai serba gratis admin,"['mudah', 'pakai', 'serba', 'gratis', 'admin']","['mudah', 'pakai', 'serba', 'gratis', 'admin']",mudah pakai serba gratis admin,8,positive
memuaskan dan sangat membantu... smoga kedepannya shope makin jaya dan makin sukses,memuaskan sangat membantu smoga kedepannya shope makin jaya makin sukses,memuaskan sangat membantu semoga kedepannya shope makin jaya makin sukses,"['memuaskan', 'sangat', 'membantu', 'semoga', 'kedepannya', 'shope', 'makin', 'jaya', 'makin', 'sukses']","['memuaskan', 'membantu', 'semoga', 'kedepannya', 'shope', 'jaya', 'sukses']",muas bantu moga depan shope jaya sukses,16,positive
smga lebih baik LG shoppe nya,smga lebih baik shoppe,semoga lebih baik shoppe,"['semoga', 'lebih', 'baik', 'shoppe']","['semoga', 'shoppe']",moga shoppe,1,positive
enak banget pakek aplikasi ini,enak banget pakek aplikasi,enak banget pakai aplikasi,"['enak', 'banget', 'pakai', 'aplikasi']","['enak', 'banget', 'pakai', 'aplikasi']",enak banget pakai aplikasi,2,positive
aplikasi ini sangat bagus👍,aplikasi sangat bagus,aplikasi sangat bagus,"['aplikasi', 'sangat', 'bagus']","['aplikasi', 'bagus']",aplikasi bagus,-2,negative
"coba kalau Spinjam nya sama seperti di seaBank tanpa potongan admin dan bunga rendah, mgkn saya pinjam terus di Spinjam.",coba kalau spinjam sama seperti seabank tanpa potongan admin bunga rendah mgkn saya pinjam terus spinjam,coba kalau spinjam sama seperti seabank tanpa potongan admin bunga rendah mungkin saya pinjam terus spinjam,"['coba', 'kalau', 'spinjam', 'sama', 'seperti', 'seabank', 'tanpa', 'potongan', 'admin', 'bunga', 'rendah', 'mungkin', 'saya', 'pinjam', 'terus', 'spinjam']","['coba', 'spinjam', 'seabank', 'potongan', 'admin', 'bunga', 'rendah', 'pinjam', 'spinjam']",coba spinjam seabank potong admin bunga rendah pinjam spinjam,-2,negative
terbsik,terbsik,terbsik,['terbsik'],['terbsik'],terbsik,0,neutral
"mudah di gunakan utuk transaksi apapun,,, 👍👍",mudah gunakan utuk transaksi apapun,mudah gunakan utuk transaksi apapun,"['mudah', 'gunakan', 'utuk', 'transaksi', 'apapun']","['mudah', 'utuk', 'transaksi', 'apapun']",mudah utuk transaksi apa,5,positive
mudah diaplikasikan,mudah diaplikasikan,mudah diaplikasikan,"['mudah', 'diaplikasikan']","['mudah', 'diaplikasikan']",mudah aplikasi,0,neutral
perfec,perfec,perfec,['perfec'],['perfec'],perfec,0,neutral
Sangat mudah di pahami dan efisiensi dan banyak hadiah gratis pokok nya terbaik deh,sangat mudah pahami efisiensi banyak hadiah gratis pokok terbaik,sangat mudah pahami efisiensi banyak hadiah gratis pokok terbaik,"['sangat', 'mudah', 'pahami', 'efisiensi', 'banyak', 'hadiah', 'gratis', 'pokok', 'terbaik']","['mudah', 'pahami', 'efisiensi', 'hadiah', 'gratis', 'pokok', 'terbaik']",mudah paham efisiensi hadiah gratis pokok baik,18,positive
"aplikasi nya bagus, mudah di gunakan, transaksi aman dan cepat, keren pokok nya",aplikasi bagus mudah gunakan transaksi aman cepat keren pokok,aplikasi bagus mudah gunakan transaksi aman cepat keren pokok,"['aplikasi', 'bagus', 'mudah', 'gunakan', 'transaksi', 'aman', 'cepat', 'keren', 'pokok']","['aplikasi', 'bagus', 'mudah', 'transaksi', 'aman', 'cepat', 'keren', 'pokok']",aplikasi bagus mudah transaksi aman cepat keren pokok,12,positive
sangan memuaskan,sangan memuaskan,sangan memuaskan,"['sangan', 'memuaskan']","['sangan', 'memuaskan']",sangan muas,5,positive
belanja lebaran h hemat,belanja lebaran hemat,belanja lebaran hemat,"['belanja', 'lebaran', 'hemat']","['belanja', 'lebaran', 'hemat']",belanja lebaran hemat,6,positive
aplikasi yg sangat berguna bagi kami busui yg belum bisa keluar rumah,aplikasi sangat berguna bagi kami busui belum bisa keluar rumah,aplikasi sangat berguna bagi kami busui belum bisa keluar rumah,"['aplikasi', 'sangat', 'berguna', 'bagi', 'kami', 'busui', 'belum', 'bisa', 'keluar', 'rumah']","['aplikasi', 'berguna', 'busui', 'rumah']",aplikasi guna busui rumah,0,neutral
Aman Bertransaksi,aman bertransaksi,aman bertransaksi,"['aman', 'bertransaksi']","['aman', 'bertransaksi']",aman transaksi,4,positive
"ko blm bisa tf dan bayar menggunakan metode kartu debit lain one klik bca atau mandiri gitu,dan utk pmbayaran Qris jg blm bisa pake metode debit lain cuma bisa dengan dierek debit bri aj, yg lain kapan dong biar kaya dana bisa metode semua debit card",bisa bayar menggunakan metode kartu debit lain klik atau mandiri gitudan pmbayaran qris bisa pake metode debit lain cuma bisa dengan dierek debit lain kapan dong biar kaya dana bisa metode semua debit card,bisa bayar menggunakan metode kartu debit lain klik atau mandiri gitudan pmbayaran qris bisa pakai metode debit lain cuma bisa dengan dierek debit lain kapan dong biar kayak dana bisa metode semua debit card,"['bisa', 'bayar', 'menggunakan', 'metode', 'kartu', 'debit', 'lain', 'klik', 'atau', 'mandiri', 'gitudan', 'pmbayaran', 'qris', 'bisa', 'pakai', 'metode', 'debit', 'lain', 'cuma', 'bisa', 'dengan', 'dierek', 'debit', 'lain', 'kapan', 'dong', 'biar', 'kayak', 'dana', 'bisa', 'metode', 'semua', 'debit', 'card']","['bayar', 'metode', 'kartu', 'debit', 'klik', 'mandiri', 'gitudan', 'pmbayaran', 'qris', 'pakai', 'metode', 'debit', 'dierek', 'debit', 'biar', 'kayak', 'dana', 'metode', 'debit', 'card']",bayar metode kartu debit klik mandiri gitudan pmbayaran qris pakai metode debit dierek debit biar kayak dana metode debit card,-15,negative
"sesuai dengan expetasi jadi lebih mudah semua keinginan kita dalam segi peralatan rumah,perkakas,pertukangan,dll. jadi lebih mudah dengan shopeeyPay later jadi apa belum kita beli bisa kebeli apa yang kita inginkan terimah kasih shopeeyPay later dan parah kru dan makasih juga buat jajaran staf shopeeyPay later terutama, playstore yang sudah membuat aplikasih bisa lebih mudah dan jangan mempersulit dengan barang2 pilihan original dan tingkat spelifikasih buat shopeeyPay laternya terimah kasih.",sesuai dengan expetasi jadi lebih mudah semua keinginan kita dalam segi peralatan rumahperkakaspertukangandll jadi lebih mudah dengan shopeeypay later jadi belum kita beli bisa kebeli yang kita inginkan terimah kasih shopeeypay later parah makasih juga buat jajaran staf shopeeypay later terutama playstore yang sudah membuat aplikasih bisa lebih mudah jangan mempersulit dengan barang pilihan original tingkat spelifikasih buat shopeeypay laternya terimah kasih,sesuai dengan expetasi jadi lebih mudah semua keinginan kita dalam segi peralatan rumahperkakaspertukangandll jadi lebih mudah dengan shopeeypay later jadi belum kita beli bisa kebeli yang kita inginkan terimah kasih shopeeypay later parah terima kasih juga buat jajaran staf shopeeypay later terutama playstore yang sudah membuat aplikasih bisa lebih mudah jangan mempersulit dengan barang pilihan original tingkat spelifikasih buat shopeeypay laternya terimah kasih,"['sesuai', 'dengan', 'expetasi', 'jadi', 'lebih', 'mudah', 'semua', 'keinginan', 'kita', 'dalam', 'segi', 'peralatan', 'rumahperkakaspertukangandll', 'jadi', 'lebih', 'mudah', 'dengan', 'shopeeypay', 'later', 'jadi', 'belum', 'kita', 'beli', 'bisa', 'kebeli', 'yang', 'kita', 'inginkan', 'terimah', 'kasih', 'shopeeypay', 'later', 'parah', 'terima', 'kasih', 'juga', 'buat', 'jajaran', 'staf', 'shopeeypay', 'later', 'terutama', 'playstore', 'yang', 'sudah', 'membuat', 'aplikasih', 'bisa', 'lebih', 'mudah', 'jangan', 'mempersulit', 'dengan', 'barang', 'pilihan', 'original', 'tingkat', 'spelifikasih', 'buat', 'shopeeypay', 'laternya', 'terimah', 'kasih']","['sesuai', 'expetasi', 'mudah', 'segi', 'peralatan', 'rumahperkakaspertukangandll', 'mudah', 'shopeeypay', 'later', 'beli', 'kebeli', 'terimah', 'kasih', 'shopeeypay', 'later', 'parah', 'terima', 'kasih', 'jajaran', 'staf', 'shopeeypay', 'later', 'playstore', 'aplikasih', 'mudah', 'mempersulit', 'barang', 'pilihan', 'original', 'tingkat', 'spelifikasih', 'shopeeypay', 'laternya', 'terimah', 'kasih']",sesuai expetasi mudah segi alat rumahperkakaspertukangandll mudah shopeeypay later beli kebel terimah kasih shopeeypay later parah terima kasih jajar staf shopeeypay later playstore aplikasih mudah sulit barang pilih original tingkat spelifikasih shopeeypay laternya terimah kasih,15,positive
promo nya kurang,promo kurang,promo kurang,"['promo', 'kurang']",['promo'],promo,3,positive
gabisa spinjam karna kamera rusak,gabisa spinjam karna kamera rusak,tidak bisa spinjam karena kamera rusak,"['tidak', 'bisa', 'spinjam', 'karena', 'kamera', 'rusak']","['spinjam', 'kamera', 'rusak']",spinjam kamera rusak,3,positive
susah banget mengajukan spyalter sama spaypinjam pdhal nilai skor bgus,susah banget mengajukan spyalter sama spaypinjam pdhal nilai skor bgus,susah banget mengajukan spyalter sama spaypinjam padahal nilai skor bagus,"['susah', 'banget', 'mengajukan', 'spyalter', 'sama', 'spaypinjam', 'padahal', 'nilai', 'skor', 'bagus']","['susah', 'banget', 'mengajukan', 'spyalter', 'spaypinjam', 'nilai', 'skor', 'bagus']",susah banget aju spyalter spaypinjam nilai skor bagus,2,positive
Utuk pembayaran mitra Shopee Q,utuk pembayaran mitra shopee,utuk pembayaran mitra shopee,"['utuk', 'pembayaran', 'mitra', 'shopee']","['utuk', 'pembayaran', 'mitra', 'shopee']",utuk bayar mitra shopee,3,positive
aplikasi ewallet mantap,aplikasi ewallet mantap,aplikasi ewallet mantap,"['aplikasi', 'ewallet', 'mantap']","['aplikasi', 'ewallet', 'mantap']",aplikasi ewallet mantap,1,positive
perbaiki,perbaiki,perbaiki,['perbaiki'],['perbaiki'],baik,3,positive
shopeepay memang mantap sangat di rekomendasikan....dompet digital yg sangat lengkap..praktis dan lengkap...tidak ada iklan pula,shopeepay memang mantap sangat rekomendasikandompet digital sangat lengkappraktis lengkaptidak iklan pula,shopeepay memang mantap sangat rekomendasikandompet digital sangat lengkappraktis lengkaptidak iklan pula,"['shopeepay', 'memang', 'mantap', 'sangat', 'rekomendasikandompet', 'digital', 'sangat', 'lengkappraktis', 'lengkaptidak', 'iklan', 'pula']","['shopeepay', 'mantap', 'rekomendasikandompet', 'digital', 'lengkappraktis', 'lengkaptidak', 'iklan']",shopeepay mantap rekomendasikandompet digital lengkappraktis lengkaptidak iklan,5,positive
"sangat membantu dalam pembayaran digital , Mudha digunakan Dan aman",sangat membantu dalam pembayaran digital mudha digunakan aman,sangat membantu dalam pembayaran digital mudha digunakan aman,"['sangat', 'membantu', 'dalam', 'pembayaran', 'digital', 'mudha', 'digunakan', 'aman']","['membantu', 'pembayaran', 'digital', 'mudha', 'aman']",bantu bayar digital mudha aman,4,positive
sangatt bagus,sangatt bagus,sangatt bagus,"['sangatt', 'bagus']","['sangatt', 'bagus']",sangatt bagus,2,positive
sangat puas menggunakan aplikasi ini,sangat puas menggunakan aplikasi,sangat puas menggunakan aplikasi,"['sangat', 'puas', 'menggunakan', 'aplikasi']","['puas', 'aplikasi']",puas aplikasi,-1,negative
top selalu tingkatkan apk,selalu tingkatkan,selalu tingkatkan,"['selalu', 'tingkatkan']",['tingkatkan'],tingkat,1,positive
baik..mau mencoba dulu,baikmau mencoba dulu,baikmau mencoba dulu,"['baikmau', 'mencoba', 'dulu']","['baikmau', 'mencoba']",baikmau coba,2,positive
baik dan aman,baik aman,baik aman,"['baik', 'aman']",['aman'],aman,0,neutral
tolong bantu dapet limit,tolong bantu dapet limit,tolong bantu dapat limit,"['tolong', 'bantu', 'dapat', 'limit']","['tolong', 'bantu', 'limit']",tolong bantu limit,6,positive
Keren & Mantul,keren mantul,keren mantul,"['keren', 'mantul']","['keren', 'mantul']",keren mantul,0,neutral
saya suka kamu,saya suka kamu,saya suka kamu,"['saya', 'suka', 'kamu']",['suka'],suka,3,positive
Mantapp,mantapp,mantap,['mantap'],['mantap'],mantap,5,positive
sangat m e bantu pada saat belanja,sangat bantu pada saat belanja,sangat bantu pada saat belanja,"['sangat', 'bantu', 'pada', 'saat', 'belanja']","['bantu', 'belanja']",bantu belanja,5,positive
Aplikaso ini sangat membantu,aplikaso sangat membantu,aplikaso sangat membantu,"['aplikaso', 'sangat', 'membantu']","['aplikaso', 'membantu']",aplikaso bantu,3,positive
baguss bngtt,baguss bngtt,bagus banget,"['bagus', 'banget']","['bagus', 'banget']",bagus banget,3,positive
"Bekerja dibidang pendidikan sejak 1962- 1998 jadi guru/Kepsek- ke kantor pendidikan, di Kabupaten dan di Kanwil Depdikbud Provinsi, thn 1998 umur 60 thn pensiun dijabatan KORMIN (koordinator bidang administrasi) orang ke-2",bekerja dibidang pendidikan sejak   jadi gurukepsek kantor pendidikan kabupaten kanwil depdikbud provinsi  umur pensiun dijabatan kormin koordinator bidang administrasi orang,bekerja dibidang pendidikan sejak jadi gurukepsek kantor pendidikan kabupaten kanwil depdikbud provinsi umur pensiun dijabatan kormin koordinator bidang administrasi orang,"['bekerja', 'dibidang', 'pendidikan', 'sejak', 'jadi', 'gurukepsek', 'kantor', 'pendidikan', 'kabupaten', 'kanwil', 'depdikbud', 'provinsi', 'umur', 'pensiun', 'dijabatan', 'kormin', 'koordinator', 'bidang', 'administrasi', 'orang']","['dibidang', 'pendidikan', 'gurukepsek', 'kantor', 'pendidikan', 'kabupaten', 'kanwil', 'depdikbud', 'provinsi', 'umur', 'pensiun', 'dijabatan', 'kormin', 'koordinator', 'bidang', 'administrasi', 'orang']",bidang didik gurukepsek kantor didik kabupaten kanwil depdikbud provinsi umur pensiun jabat kormin koordinator bidang administrasi orang,6,positive
"terima kasih atas pelayanan nya, tingkatkan terus kenyamanan untuk penggunaan aplikasi ini",terima kasih atas pelayanan tingkatkan terus kenyamanan untuk penggunaan aplikasi,terima kasih atas pelayanan tingkatkan terus kenyamanan untuk penggunaan aplikasi,"['terima', 'kasih', 'atas', 'pelayanan', 'tingkatkan', 'terus', 'kenyamanan', 'untuk', 'penggunaan', 'aplikasi']","['terima', 'kasih', 'pelayanan', 'tingkatkan', 'kenyamanan', 'penggunaan', 'aplikasi']",terima kasih layan tingkat nyaman guna aplikasi,8,positive
semua jadi mudah dan murah,semua jadi mudah murah,semua jadi mudah murah,"['semua', 'jadi', 'mudah', 'murah']","['mudah', 'murah']",mudah murah,7,positive
bagus dan nyaman gk ribet.,bagus nyaman ribet,bagus nyaman ribet,"['bagus', 'nyaman', 'ribet']","['bagus', 'nyaman', 'ribet']",bagus nyaman ribet,2,positive
efektif dan nyaman,efektif nyaman,efektif nyaman,"['efektif', 'nyaman']","['efektif', 'nyaman']",efektif nyaman,9,positive
shopeepay bikin transaksi lebih mudah dan enggak ada biaya admin😚😍,shopeepay bikin transaksi lebih mudah enggak biaya admin,shopeepay bikin transaksi lebih mudah enggak biaya admin,"['shopeepay', 'bikin', 'transaksi', 'lebih', 'mudah', 'enggak', 'biaya', 'admin']","['shopeepay', 'bikin', 'transaksi', 'mudah', 'biaya', 'admin']",shopeepay bikin transaksi mudah biaya admin,8,positive
saya bingung juga ko gk bisa minjam persyaratan nya udh D isi semua KTP tpi gk bisa bisa sma sekali kena ya,saya bingung juga bisa minjam persyaratan semua bisa bisa sekali kena,saya bingung juga bisa minjam persyaratan semua bisa bisa sekali kena,"['saya', 'bingung', 'juga', 'bisa', 'minjam', 'persyaratan', 'semua', 'bisa', 'bisa', 'sekali', 'kena']","['bingung', 'minjam', 'persyaratan', 'kena']",bingung minjam syarat kena,-3,negative
shopee hebat,shopee hebat,shopee hebat,"['shopee', 'hebat']","['shopee', 'hebat']",shopee hebat,0,neutral
yg jelas aplikasi ini mudah untuk apa saja,jelas aplikasi mudah untuk saja,jelas aplikasi mudah untuk saja,"['jelas', 'aplikasi', 'mudah', 'untuk', 'saja']","['aplikasi', 'mudah']",aplikasi mudah,0,neutral
dipermudah dalam mengirim uang,dipermudah dalam mengirim uang,dipermudah dalam mengirim uang,"['dipermudah', 'dalam', 'mengirim', 'uang']","['dipermudah', 'mengirim', 'uang']",mudah kirim uang,6,positive
"Dompet Digital yang bagus, fitur lengkap, dan banyak bonusnya...",dompet digital yang bagus fitur lengkap banyak bonusnya,dompet digital yang bagus fitur lengkap banyak bonusnya,"['dompet', 'digital', 'yang', 'bagus', 'fitur', 'lengkap', 'banyak', 'bonusnya']","['dompet', 'digital', 'bagus', 'fitur', 'lengkap', 'bonusnya']",dompet digital bagus fitur lengkap bonus,8,positive
saya sangat senang dengan SopeePay kirim uang gratis,saya sangat senang dengan sopeepay kirim uang gratis,saya sangat senang dengan sopeepay kirim uang gratis,"['saya', 'sangat', 'senang', 'dengan', 'sopeepay', 'kirim', 'uang', 'gratis']","['senang', 'sopeepay', 'kirim', 'uang', 'gratis']",senang sopeepay kirim uang gratis,11,positive
aplikasi yang sangat membantu saya utk mempermudah belanja dan kebutuhan sehari hari,aplikasi yang sangat membantu saya mempermudah belanja kebutuhan sehari hari,aplikasi yang sangat membantu saya mempermudah belanja kebutuhan sehari hari,"['aplikasi', 'yang', 'sangat', 'membantu', 'saya', 'mempermudah', 'belanja', 'kebutuhan', 'sehari', 'hari']","['aplikasi', 'membantu', 'mempermudah', 'belanja', 'kebutuhan', 'sehari']",aplikasi bantu mudah belanja butuh hari,0,neutral
lebih mudah melakukan transaksi,lebih mudah melakukan transaksi,lebih mudah melakukan transaksi,"['lebih', 'mudah', 'melakukan', 'transaksi']","['mudah', 'transaksi']",mudah transaksi,8,positive
All good,good,good,['good'],['good'],good,5,positive
"aplikasi ini bagus, tapi saldo saya tiba tiba hilang tiap hari kepotong untuk google service dll. tidak ada verivikasi tiba tiba kepotong saja uangnya",aplikasi bagus tapi saldo saya tiba tiba hilang tiap hari kepotong untuk google service tidak verivikasi tiba tiba kepotong saja uangnya,aplikasi bagus tapi saldo saya tiba tiba hilang tiap hari kepotong untuk google service tidak verivikasi tiba tiba kepotong saja uangnya,"['aplikasi', 'bagus', 'tapi', 'saldo', 'saya', 'tiba', 'tiba', 'hilang', 'tiap', 'hari', 'kepotong', 'untuk', 'google', 'service', 'tidak', 'verivikasi', 'tiba', 'tiba', 'kepotong', 'saja', 'uangnya']","['aplikasi', 'bagus', 'saldo', 'hilang', 'kepotong', 'google', 'service', 'verivikasi', 'kepotong', 'uangnya']",aplikasi bagus saldo hilang potong google service verivikasi potong uang,-1,negative
