full_text,teks_bersih,label,steming_data
,,positif,batas kuota impor pintu pertamina paksa konsumen mobil pindah mobil mati shell bpindonesia vivoenergy naikin etanol konsumen panik importir mobil prabowo gibrantweet
,,neutral,pertamina kena denda temu kendara emis ranmor beli masalah pertamina tcoefavwji
,,positif,toegiman pertamina mypertaminaid pakarakademisi mahasiswa kimia minyak suara lantang dampak etanol kebijakn bahlil anulir pecat
,,positif,pikiranrakyat wkwk pertamina pakai etanol motor vario suka brebet pakai full pertamax servis injeksi nyepong bahlil benernya riset dalem murni
,,neutral,tamiyacars langsung chat polarisstellar buatreview cover letter linkedin konsultasi karir latih interview alam tembus bumn mandiri paragon shopee pertamina unilever
,,positif,vigilantye arsipaja indonesia ikat janji paris masyarakat edukasi data standart etanol pertamina untung rugi pakai etanol fakta lapang kendara rusak akibat bijak tanggung
,,negatif,kompascom pertamina rugi mulu rakyat beli bensin ngutang dagang bensin ecer untung usut inovasi etanol campur arak jadi bahan campur
,,negatif,lahriansyahilla toyota kandung etanol pertamina penuh standar aman laku
,,positif,masmasbiassaa kelixmann didepancangkir wizcayn sahabat pertamini pertamina
,,positif,kenhans pertamina mypertaminaid menteri etanol manaya
,,positif,data balikpapan efek beranta aktivitas rdmp balikpapan naik pdrb tingkat minat investasi daerah wali kota rahmad nilai hadir kilang pertamina krusial serap tenaga kerja
,,negatif,erickthohir jadi sepakbola tutup langka ngalihin pertamina banyak etanol
,,negatif,jelas pertamina antri spbu aceh tcosnkxxtfub
,,negatif,bangherwin bahlil coba minum etanol kuat ngebohongin rakyat bijak korban rakyat puluh rakyat bahan bakar pertamina shell larang diributin menteri becus
,,positif,narkosun hal karyawan pertamina doyan hoax
,,positif,halizahlatif pengaruh bangun kilang pertamina ekonomi masyarakat
,,neutral,pimpin dprd riau sorot langka subsidi nonsubsidi rohul pertamina tindak tcoveefkoneq
,,neutral,dirut pertamina patra niaga tinjau posko bencana sumut pasti energi bantu manusia salur tconuqbztfc
,,positif,sneoepy masyarakat sejahtera kilang pertamina
,,neutral,pertamina salur bantu evakuasi kerja dampak banjir aceh tcolxbrhykr
,,positif,arsipaja peristiwa rapat spbu swasta tolak beli minyak pertamax pertamina alas etanol mulaidi main pertalite rusak rakyat paksa beli pertamax
,,negatif,kilang pertamina internasional rdmp balikpapan kilang warga berkah turun bawa mata bahagia cerah tcoqeargwgee
,,positif,hadir kilang pertamina balikpapan laksana proyek refinery development master plan rdmp balikpapan bawa dampak positif gera ekonomi keren peluang ekonomi masyarakat balikpapan tcoftvxobjm
,,negatif,minta maaf klarifikasi kait jenis pertamax campur etanol fakta lokasi jadi spbu gribig kota malang tcoxjaenrccy
,,negatif,prabowo prioritas listrik korban banjirlongsor sumatera pertaminaampndashpln tegas pasok pulih tcobwcitrok dapat update kabar baru bangbara gabung salur whatsapp klik gabung salur
,,neutral,arsipaja respect tindak catat benah pertamina etanol persen terap harga subsidi murah kayak biosolar
,,positif,cahboocah pertamina cahboocah mohon maaf kendala perihal admin tindak lanjut jaga rahasia data kakak info alamat admin tunggu kaktksosi
,,positif,innovacommunity etanol campur pertamina
,,negatif,kompascom bodo produk pertamina pakai etanol kagak knapa pakai paksa swasta pesan pakai gula kasih gula
,,positif,bhres araghutama otokyo jenis bensin indonesia pertamax green pertamina kandung etanol aditif tingkat oktan kurang emisi barubaru campur etanol base fuel picu kontroversi spbu swasta
,,negatif,fotofoto antre warga isi salah spbu kota langsa aceh selasa pertamina patra niaga kerah awak mobil tangki tambah cepat pulih distribusi energi wilayah dampak bencana banjir bandang longsor tcoongqcik
,,negatif,video pertamina nyontek brasil kembang etanol tcoytxwknohv
,,neutral,jaga lancar mobilitas masyarakat pertamina siap spbu layan butuh masyarakat pasok pertamina bangkabelitung tcomerbiet
,,negatif,antaranews krisis listrik sana krisis perintah ambil alih tangan pertamina ubah krisis sosial percaya bumn manja tangan kondisi darurat
,,neutral,tabloidlugas taufikbush jeffrysentana humasaceh kemenkesri humaspoldaaceh kodamim pertamina maharprastowo terima kasih informasi banjir langsa november sebab langka naik harga bahan pokok lapor bnpb media lokal bantu distribusi perintah aceh pertamina lambat
,,negatif,perintah kerah truk alat berat aceh tamiang akses darat buka jakarta tangan bencana aceh tamiang cepat kendara angkut bahan bakar minyak alat berat pertamina menteri kerja tcovciditsbs
,,negatif,bensin kandung etanol hasil pertamina impor rencana buang swasta trust tri esdm kerja mulut beda mulut baya mobil keluar baru sanggup minum bensin etanol mobil mati
,,negatif,malangrayainfo sinting ampas pertamina kompetitor restock sambut kabar gembira khawatir kandung etanol mending produk pertamina coba
,,negatif,kiranaalsy kilang pertamina balikpapan
,,negatif,jual bebas pertanol pertamina etanol keringetan bahenol bahlil etanol bahlillahadalia pertamina perintah dorong mensupport prestasi anak bangsa temu untung negara tcotkkmqgbm
,,positif,realfedinuril prabowo rajajuliantoni menhut tentara dirut maskapi pertamina rit untung tonton pangku
,,positif,narasinewsroom baca faktor helikopter darat pikir asih bubble wrap barang lihat bantu pertamina asih barang dropping
,,negatif,kompascom pertamina rujak spbu swasta etanol profesional cipta branding image banding pertamina loyo koruptif
,,neutral,kolaborasi entitas hulu pertamina kuat ekosistem umkm latih academy tconcvtx
,,positif,seungfinity fakboy fakboy feromon etanol pertamina kayak
,,neutral,direktur utama pertamina persero simon aloysius mantiri pertamina dukung bijak perintah kait terap campur etanol persen bahan bakar minyak tcoiiropfqxxl
,,negatif,rdmp balikpapan bukti proyek nyentuh rakyat saharuddin supir angkot langgan kilang balikpapan operasi gerak kilang pertamina internasional ngangkat umkm hidupin ekonomi
,,negatif,mantap aktivitas rdmp balikpapan kilang balikpapan kilang pertamina internasional balikpapan dampak beranta gerak rantai pasok lokal kuat ekonomi kota produk domestik regional bruto pdrb kapita capai juta
,,neutral,sibelerfufufafa jimans bagus jelek bahan bakar melulu cuman oktan doang bilang pertamina busuk kualitas tangki simpan pomnya jelek masuk cair adiktif warna jelek luntur kendara bagus swasta
,,negatif,sharpandshark pertamina pakai etanol hujat bobibos salah bahan utama etanol puji
,,negatif,narkosun atur receh urus coba tangkap adil libat korupsi pertamina
,,positif,pertamina bukti hasil biodiesel sawit bioetanol mesti khawatir spbu swasta kandung etanol riset mitos etanol aman efisien bukti negara tcoylyfuogwnb
,,neutral,tcodacolqst jurnalpatrolinews jakarta rencana perintah terap bijak mandatori bahan bakar campur etanol produk bensin perhati publik kalang industri energi pertamina pertamina esdm
,,neutral,jimans oktan kotor ngerak mampet rusak busuk bensin pertamina
,,negatif,prediksi bahlul senjata makan tuan siap oplos etanol rusak citra spbu swasta siap atur spbu swasta wajib beli pertamina spbu swasta tolak pilih tutup bbm oplos etanol jual dilegalisir kendara macet
,,negatif,mediajama xendlesss pertamina bensin pangkal juang samping gedung horizon university
,,positif,heboh campur etanol pertamina heran ribut tcozxlvipntiu pertamina biofuel energi etanol bitvonline
,,positif,kerja dppu pertamina adisucipto info kait magang
,,positif,pertamina pasti pasok sumatra aman spbu operasi tcocdktztvod
,,positif,updateinfo lawak shell beli pertamina kandung etanol
,,neutral,pertamina tolong kondisi beli jiregen msyarakat bagi pertamini harga harga pertamini pertamax tolong pantau daerah pulau nias provinsi sumut tcobppoxlkuru
,,negatif,xremiums busi orang rusak bareng habis pertalite etanol ding pertamina
,,negatif,balikpapan catat kuat ekonomi kota selaras apresiasi wali kota rdmp balikpapan jalan kilang balikpapan kilang pertamina internasional hasil gerak rantai pasok cipta peluang kerja
,,negatif,kenhans pertamina mypertaminaid swasta dipekso tutup rakyate neng giring tuku neng pertamina rakyate manut kadung tuku oplos etanol seng mbarekno kendaraane brebet alhasil macet service mosok rakyat atene neng bahliljancok
,,neutral,tanyarlfes bikin cover letter linkedin latih interview coba chat polarisstellar hasil tembus bumn shopee paragon kino pertamina unilever mandiri usaha gede
,,positif,sammisoh punya hari normal campur tangki brebet pertamina bilang pertamax green etanol alam mesin injeksi brebet filter kotor parah wajib ganti filter udara tcogzusivh
,,neutral,bijak ethanol parah konflik agraria deforestasi tcozamffge news berita online kliik etanol ethanol pertamina nasional
,,positif,antri isi sumut amat desak pertamina gerak cepat tcosfsiyicvf antri pertamina spbu sumut kliik news online trending
,,positif,pribadi test jenis pertamina pertamax turbo doang itu arti campur minim etanol benernya pertamax turbo test selang minggu ronoktan angka sesuai klaim
,,negatif,sbyfess bajing perintah nyorokno rakyat mono mugo keselek etanol kuburane bek etanol njengkelno mbaringene bumn khususe pertamina omong rugi tutuk barengbareng antri moga sehat aman
,,neutral,zakifebiyanto masbaim jimans bahan baku pertamina motor adaptasi bensin proses bersih residu bensin motor full habis tangki enak tari
,,positif,selebtwitmobil yuunaee starlink elonmusk pertamina telkomsel telkomindonesia yuunaee perihal listrik admin bantu jaga rahasia data info detail masalah admin tunggu konfirmasi ainun
,,negatif,secretnesia pertamina pagar laut morowali wosh narasi prabowo tebak ujung alias nguap bersntuhan oligarki genk solo mleheoy cecunguk tumbalin
,,positif,infojktcom kandung etanol pertamina uji nyata aman toyota
,,positif,seputaruns pertamina spbutotal gerindra video campur pertalite campur kocok etanol pertamina pertalite campur etanol bukti akurat ilmiah bensin murni
,,neutral,hormat driver pertamina komentar tembus banjir taruh selamat warga masak rang rumah jalan sitinjau lauik binjai lawan arus banjir tconyfexes
,,neutral,blackshark pola ngoplos laku pertamina rekomendasi bahlil bahlul oplos etanol oplos video test ethanol bahlilbahlul
,,positif,empugindrang jinghaoo sbyfess investigasi pertamina kanggo nemokake akar sing mung campur etanol sing standar pertalite bioetanol wiwit amarga distribusi simpan utawa kontaminasi spbu dadi yaiku tanggung atur kualitas sing aman kanggo
,,positif,propaganda pertamina areinismyname bangsaygsujud florieliciouss fdonghun jatengtwit ndonsback skill level dewa barakallah fiik
,,negatif,jalur distribusi buka pertamina patra niaga aman sumbar tcoodsehjpwuj
,,positif,somexthread tipu publik pidana pertalite campur etanol tulis pertalite campur etanol pertalite murni pertamina jual jenis campur murni
,,positif,nntweetnn kangmanto bukti sorot kualitas pertamina sesuai spek kandung etanol spbu swasta shell vivo tolak menteri esdm negosiasi ulang pasok etanol oktober
,,negatif,tempodotco ribu gara pertamina
,,positif,pertalite campur etanol pertamina tconatuojbhg
,,positif,info lengkap youtube tcoovyaecaf bahlilhantuterorbbm menteriesdm balilendir etanol pertamina tcoichzem
,,negatif,disanjaya korupsi besar beliau pertamina lupa
,,neutral,kemarin ngisi bensin pertamina staff tawar minum snack free lagilagi karyawan bersihin nama jelek kompeni jabat korup
,,negatif,rdmp balikpapan hadir berkah saharuddin pasu angkotnya umkm kilang balikpapan gerak maju berkat peran kilang pertamina internasional
,,neutral,worksfess semangat nderr rezeki mana kokk linkedin surat lamar latih interview langsung klien lolos paragon mandiri shopee pertamina unilever bumn testimoni pinned
,,positif,prajogoj antoniuscdn prabowo cakkhum paltihutabarat paltiwest arypraske anakogi pakarintelek shell vpower aditif dynaflex mesin bersih performa optimal etanol indonesia pertamina campur etanol tingkat oktan ramah lingkung energi rendah bagus gantung
,,neutral,grok redam etanol bensin pertamina
,,negatif,rfcc operasi efek rdmp balikpapan balikpapan catat grafik ekonomi selaras langkah kilang balikpapan kilang pertamina internasional panjang rantai nilai daerah
,,neutral,warga dampak bencana sumatera keluh langka pertamina klaim stok spbu lancar tcoqhqwrwpezk
,,positif,presiden prabowo instruksi pulih pascabencana aceh sumut sumbar fokus listrik stok baik infrastruktur tcoluvycuns
,,neutral,pertamina kerah awak mobil tank lintas pulau daerah bencana tcokzdjutd
,,neutral,ceceplagi presidenkopi pertamina pertamina kementerianesdm harga turun kasih etanol protes protes mahal banding negeri kualitas kalah campur bahan sosialisasi harga konsumen curiga
,,positif,tanyakanrl pertamina gaji asli nder kakak
,,positif,bahlil pertamina tcoazoitww
,,negatif,adityarimba etanol bikin pertamina bahlil
,,positif,rahadi etanol pertamina cap bumn pengoplospertamina forhumbumn bpsdmesdm
,,negatif,liessaragih kaniamaisya kisah bukti kilang pertamina internasional bukti komitmen kilang olah gerak ekonomi warga masyarakat tuju
,,positif,sutanmangara jalan putus kirim pertamina
,,positif,adekang superhero cipanas cianjur libas pertamina rusak hutan tenang canda pertamina jalan program revive restorasi sungai lingkung sumber situs resmi serius care pantau update seismic bmkg prediksi profesor
,,neutral,kumpar etanol blending hasil kilang pertamina jelek kilang pertamina euro euro kaya kilang wkwkwk
,,positif,toegiman aneh pertamina bilang bahanya campur etanol
,,negatif,puncak konstruksi proyek rdmp balikpapan libat ribu kerja kilang pertamina internasional
,,positif,bela kali pertamina antre aceh banjir antri bencana spbu aceh pertamina spbu operasi spbu tcomoadtluuy
,,neutral,shugasandarwa cuttyflam dimasdrg berita bilang beli pertamina murni beli oplos etanol
,,neutral,excatime bikin polarisstellar alam tembus bumn shopee paragon pertamina dll
,,negatif,jalan kilang balong tutup desember pertamina siap buffer zone jalur alternatif tcoguzprtrvus
,,positif,cerita mampir jebak antri spbu pertamina buka cepat antri pertamax buka cerita solar pertalite habis antre belakang ampir meter kementerianesdm tcoautlxzxq
,,negatif,pertamina patra niaga tegas pertalite kandung etanol tcoplftgwps
,,neutral,abdshomad redam tangki karat airkotoran bensin etanol nyerap lembab kayak lapor pertamina cegah tangki penuh biar kondensasi pakai aditif antikarat kayak line cekbersihkan rutin ganti shell vpower vivo revvo
,,positif,pertamina dukung campur etanol tcokubhgxwpq
,,positif,senostory dasar berita baru shell spbu swasta vivo tolak beli impor pertamina kandung etanol sesuai standar plus teknis birokrasi akibat stok stasiun shell kosong
,,positif,pertamina kerah helikopter kirim bantu airdrop aceh tamiang jalur darat putus logistik dukung darurat kuat warga dampak tcorhzgwxjcl
,,negatif,yunanalamsyah pertamina rugi marah mbak
,,positif,prabowo instruksi plnpertamina pulih listrik wilayah bencana tcoepeuorfaif
