Review text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,score,label
"Apk busukkk.... Mending pindah ke gopay aja,dana kaga becussssss",busukkk mending pindah gopay ajadana kaga becussssss,busukkk mending pindah gopay ajadana kagak becussssss,"['busukkk', 'mending', 'pindah', 'gopay', 'ajadana', 'kagak', 'becussssss']","['busukkk', 'mending', 'pindah', 'gopay', 'ajadana', 'kagak', 'becussssss']",busukkk mending pindah gopay ajadana kagak becussssss,0,neutral
terimakasih dan terbaik,terimakasih terbaik,terimakasih terbaik,"['terimakasih', 'terbaik']","['terimakasih', 'terbaik']",terimakasih baik,8,positive
lebih mudah untuk transaksi,lebih mudah untuk transaksi,lebih mudah untuk transaksi,"['lebih', 'mudah', 'untuk', 'transaksi']","['mudah', 'transaksi']",mudah transaksi,8,positive
"aplikasi sekarang jelek sekali banyak fitur yg muncul tidak bisa gunakan, seperti dana cicilan tidak bisa gunakan",aplikasi sekarang jelek sekali banyak fitur muncul tidak bisa gunakan seperti dana cicilan tidak bisa gunakan,aplikasi sekarang jelek sekali banyak fitur muncul tidak bisa gunakan seperti dana cicilan tidak bisa gunakan,"['aplikasi', 'sekarang', 'jelek', 'sekali', 'banyak', 'fitur', 'muncul', 'tidak', 'bisa', 'gunakan', 'seperti', 'dana', 'cicilan', 'tidak', 'bisa', 'gunakan']","['aplikasi', 'jelek', 'fitur', 'muncul', 'dana', 'cicilan']",aplikasi jelek fitur muncul dana cicil,-4,negative
aku gak bisa terima otp... karna no tlp tdak aktive.. solusinya gmna,bisa terima karna tdak aktive solusinya gmna,bisa terima karena tidak aktive solusinya bagaimana,"['bisa', 'terima', 'karena', 'tidak', 'aktive', 'solusinya', 'bagaimana']","['terima', 'aktive', 'solusinya']",terima aktive solusi,5,positive
selalu pakai dana. semoga semakin aman dan bisa terus menabung dan bertransaksi dengan baik dan lancar. amin...,selalu pakai dana semoga semakin aman bisa terus menabung bertransaksi dengan baik lancar amin,selalu pakai dana semoga semakin aman bisa terus menabung bertransaksi dengan baik lancar amin,"['selalu', 'pakai', 'dana', 'semoga', 'semakin', 'aman', 'bisa', 'terus', 'menabung', 'bertransaksi', 'dengan', 'baik', 'lancar', 'amin']","['pakai', 'dana', 'semoga', 'aman', 'menabung', 'bertransaksi', 'lancar', 'amin']",pakai dana moga aman tabung transaksi lancar amin,19,positive
BAGUS SEKALI ANJIR NAMA AKU FITRA,bagus sekali anjir nama fitra,bagus sekali anjir nama fitra,"['bagus', 'sekali', 'anjir', 'nama', 'fitra']","['bagus', 'anjir', 'nama', 'fitra']",bagus anjir nama fitra,3,positive
"udah di coba instal ulang di hapus cache ,jaringan stabil tapi ga bisa transaksi",udah coba instal ulang hapus cache jaringan stabil tapi bisa transaksi,sudah coba instal ulang hapus cache jaringan stabil tapi bisa transaksi,"['sudah', 'coba', 'instal', 'ulang', 'hapus', 'cache', 'jaringan', 'stabil', 'tapi', 'bisa', 'transaksi']","['coba', 'instal', 'ulang', 'hapus', 'cache', 'jaringan', 'stabil', 'transaksi']",coba instal ulang hapus cache jaring stabil transaksi,9,positive
tolong lah masa abis update mlh g bisa transfer g bisa ngrim juga tolong dong min yg benerr duit saya g bsa di ambill bug apa ini,tolong masa abis update bisa transfer bisa ngrim juga tolong dong benerr duit saya ambill,tolong masa habis update bisa transfer bisa ngrim juga tolong dong benar duit saya ambill,"['tolong', 'masa', 'habis', 'update', 'bisa', 'transfer', 'bisa', 'ngrim', 'juga', 'tolong', 'dong', 'benar', 'duit', 'saya', 'ambill']","['tolong', 'habis', 'update', 'transfer', 'ngrim', 'tolong', 'duit', 'ambill']",tolong habis update transfer ngrim tolong duit ambill,9,positive
"sangat membantu, karena tidak ada potongan admin setiap bulannya",sangat membantu karena tidak potongan admin setiap bulannya,sangat membantu karena tidak potongan admin setiap bulannya,"['sangat', 'membantu', 'karena', 'tidak', 'potongan', 'admin', 'setiap', 'bulannya']","['membantu', 'potongan', 'admin', 'bulannya']",bantu potong admin bulan,0,neutral
aplikasi yang bagis,aplikasi yang bagis,aplikasi yang bagis,"['aplikasi', 'yang', 'bagis']","['aplikasi', 'bagis']",aplikasi bagis,-4,negative
"aplikasi ribet, setiap mau login di perangkat lain susah. error",aplikasi ribet setiap login perangkat lain susah error,aplikasi ribet setiap login perangkat lain susah error,"['aplikasi', 'ribet', 'setiap', 'login', 'perangkat', 'lain', 'susah', 'error']","['aplikasi', 'ribet', 'login', 'perangkat', 'susah', 'error']",aplikasi ribet login perangkat susah error,-16,negative
ok sangat cepat,sangat cepat,sangat cepat,"['sangat', 'cepat']",['cepat'],cepat,3,positive
puas dan sangat membantu untuk transaksi apa pun di manapun 👍,puas sangat membantu untuk transaksi manapun,puas sangat membantu untuk transaksi manapun,"['puas', 'sangat', 'membantu', 'untuk', 'transaksi', 'manapun']","['puas', 'membantu', 'transaksi', 'manapun']",puas bantu transaksi mana,10,positive
kenapa eror saat pembayaran,kenapa eror saat pembayaran,kenapa eror saat pembayaran,"['kenapa', 'eror', 'saat', 'pembayaran']","['eror', 'pembayaran']",eror bayar,-3,negative
SANGAT memuaskan,sangat memuaskan,sangat memuaskan,"['sangat', 'memuaskan']",['memuaskan'],muas,5,positive
aku membutuhkan nya mohon banget aktif kan aku dana intan,membutuhkan mohon banget aktif dana intan,membutuhkan mohon banget aktif dana intan,"['membutuhkan', 'mohon', 'banget', 'aktif', 'dana', 'intan']","['membutuhkan', 'mohon', 'banget', 'aktif', 'dana', 'intan']",butuh mohon banget aktif dana intan,7,positive
"Maaf kak,,saya tf lewat scan QRiS ,,kenapa gak bisa baru kali ini aku tf gak bisa kak",maaf kaksaya lewat scan qris kenapa bisa baru kali bisa,maaf kaksaya lewat scan qris kenapa bisa baru kali bisa,"['maaf', 'kaksaya', 'lewat', 'scan', 'qris', 'kenapa', 'bisa', 'baru', 'kali', 'bisa']","['maaf', 'kaksaya', 'scan', 'qris', 'kali']",maaf kaksaya scan qris kali,2,positive
sangatt puwass,sangatt puwass,sangatt puwass,"['sangatt', 'puwass']","['sangatt', 'puwass']",sangatt puwass,0,neutral
"apk ini sangat tidak berguna, merugikan sekali saya buat akun feripikasi mengunakan ktp saya setelah saya isi malah tidak bisa di gunakan alasan ke amanan, akun saya di bekukan dan saya tidak bisa berbuat apa2, jangan dwonload apk ini yah. gak usa banyak menye2 kalo mau tangung jawab mungkin dari tadi udah bagus akun nya saya udah mendapat nomor laporan tapi tetap gak pulih2 akun nya taekk apk ini.",sangat tidak berguna merugikan sekali saya buat akun feripikasi mengunakan saya setelah saya malah tidak bisa gunakan alasan amanan akun saya bekukan saya tidak bisa berbuat apa jangan dwonload banyak menye kalo tangung jawab mungkin dari tadi udah bagus akun saya udah mendapat nomor laporan tapi tetap pulih akun taekk,sangat tidak berguna merugikan sekali saya buat akun feripikasi mengunakan saya setelah saya malah tidak bisa gunakan alasan amanan akun saya bekukan saya tidak bisa berbuat apa jangan dwonload banyak menye kalau tangung jawab mungkin dari tadi sudah bagus akun saya sudah mendapat nomor laporan tapi tetap pulih akun tahi,"['sangat', 'tidak', 'berguna', 'merugikan', 'sekali', 'saya', 'buat', 'akun', 'feripikasi', 'mengunakan', 'saya', 'setelah', 'saya', 'malah', 'tidak', 'bisa', 'gunakan', 'alasan', 'amanan', 'akun', 'saya', 'bekukan', 'saya', 'tidak', 'bisa', 'berbuat', 'apa', 'jangan', 'dwonload', 'banyak', 'menye', 'kalau', 'tangung', 'jawab', 'mungkin', 'dari', 'tadi', 'sudah', 'bagus', 'akun', 'saya', 'sudah', 'mendapat', 'nomor', 'laporan', 'tapi', 'tetap', 'pulih', 'akun', 'tahi']","['berguna', 'merugikan', 'akun', 'feripikasi', 'mengunakan', 'alasan', 'amanan', 'akun', 'bekukan', 'berbuat', 'dwonload', 'menye', 'tangung', 'bagus', 'akun', 'nomor', 'laporan', 'pulih', 'akun', 'tahi']",guna rugi akun feripikasi mengunakan alas aman akun beku buat dwonload menye tangung bagus akun nomor lapor pulih akun tahi,-4,negative
Aktivasi DANA cicil,aktivasi dana cicil,aktivasi dana cicil,"['aktivasi', 'dana', 'cicil']","['aktivasi', 'dana', 'cicil']",aktivasi dana cicil,6,positive
"Karen dan mantap prosesnya cepat tanpa ribet,ayo guys download aman dan terjamin data2 kita.jaya slalu DANA.saran saya klw bisa saldo dana entah punya siapapun tolong di kembalikan sekalipun nasabah tersebut ganti no.akun baru.tolong di mengerti.",karen mantap prosesnya cepat tanpa ribetayo guys download aman terjamin data kitajaya slalu danasaran saya bisa saldo dana entah punya siapapun tolong kembalikan sekalipun nasabah tersebut ganti noakun barutolong mengerti,karen mantap prosesnya cepat tanpa ribetayo guys download aman terjamin data kitajaya selalu danasaran saya bisa saldo dana entah punya siapapun tolong kembalikan sekalipun nasabah tersebut ganti noakun barutolong mengerti,"['karen', 'mantap', 'prosesnya', 'cepat', 'tanpa', 'ribetayo', 'guys', 'download', 'aman', 'terjamin', 'data', 'kitajaya', 'selalu', 'danasaran', 'saya', 'bisa', 'saldo', 'dana', 'entah', 'punya', 'siapapun', 'tolong', 'kembalikan', 'sekalipun', 'nasabah', 'tersebut', 'ganti', 'noakun', 'barutolong', 'mengerti']","['karen', 'mantap', 'prosesnya', 'cepat', 'ribetayo', 'guys', 'download', 'aman', 'terjamin', 'data', 'kitajaya', 'danasaran', 'saldo', 'dana', 'tolong', 'kembalikan', 'nasabah', 'ganti', 'noakun', 'barutolong', 'mengerti']",karen mantap proses cepat ribetayo guys download aman jamin data kitajaya danasaran saldo dana tolong kembali nasabah ganti noakun barutolong erti,20,positive
sangat praktis dalam bertransaksi,sangat praktis dalam bertransaksi,sangat praktis dalam bertransaksi,"['sangat', 'praktis', 'dalam', 'bertransaksi']","['praktis', 'bertransaksi']",praktis transaksi,8,positive
gas. tsr di dana oke,dana,dana,['dana'],['dana'],dana,4,positive
gak ada fitur dana cicil nya kak punya saya,fitur dana cicil punya saya,fitur dana cicil punya saya,"['fitur', 'dana', 'cicil', 'punya', 'saya']","['fitur', 'dana', 'cicil']",fitur dana cicil,4,positive
tapi sayangnya tidak semua akun dana ada fitur dana cicil,tapi sayangnya tidak semua akun dana fitur dana cicil,tapi sayangnya tidak semua akun dana fitur dana cicil,"['tapi', 'sayangnya', 'tidak', 'semua', 'akun', 'dana', 'fitur', 'dana', 'cicil']","['sayangnya', 'akun', 'dana', 'fitur', 'dana', 'cicil']",sayang akun dana fitur dana cicil,11,positive
penarikan dana pada freeflick sebesar Rp 1000000,penarikan dana pada freeflick sebesar ,penarikan dana pada freeflick sebesar,"['penarikan', 'dana', 'pada', 'freeflick', 'sebesar']","['penarikan', 'dana', 'freeflick']",tari dana freeflick,5,positive
cara memunculkan dana istan nya kok ga bisa,cara memunculkan dana istan bisa,cara memunculkan dana istan bisa,"['cara', 'memunculkan', 'dana', 'istan', 'bisa']","['memunculkan', 'dana', 'istan']",muncul dana istan,0,neutral
"kurang bijak,disaat akun terindikasii kena hack tdan terjadi transaksi di luar jangkauan si pemilik ,dan di saat kena hack terjadi transaksi bukannya di penerima salda yang di bekukan malah di pemilik yang kena,rugi 3× sayaa,udah saldo hilang udah saldo hilang,saldo di tahan,dan jugaa akun di bekukan khusus kebijakan kali iniii sangat sangattt mengecewakannnnnn bangettt,",kurang bijakdisaat akun terindikasii kena hack tdan terjadi transaksi luar jangkauan pemilik saat kena hack terjadi transaksi bukannya penerima salda yang bekukan malah pemilik yang kenarugi sayaaudah saldo hilang udah saldo hilangsaldo tahandan jugaa akun bekukan khusus kebijakan kali iniii sangat sangattt mengecewakannnnnn bangettt,kurang bijakdisaat akun terindikasii kena hack tdan terjadi transaksi luar jangkauan pemilik saat kena hack terjadi transaksi bukannya penerima salda yang bekukan malah pemilik yang kenarugi sayaaudah saldo hilang sudah saldo hilangsaldo tahandan juga akun bekukan khusus kebijakan kali ini sangat sangat mengecewakannnnnn banget,"['kurang', 'bijakdisaat', 'akun', 'terindikasii', 'kena', 'hack', 'tdan', 'terjadi', 'transaksi', 'luar', 'jangkauan', 'pemilik', 'saat', 'kena', 'hack', 'terjadi', 'transaksi', 'bukannya', 'penerima', 'salda', 'yang', 'bekukan', 'malah', 'pemilik', 'yang', 'kenarugi', 'sayaaudah', 'saldo', 'hilang', 'sudah', 'saldo', 'hilangsaldo', 'tahandan', 'juga', 'akun', 'bekukan', 'khusus', 'kebijakan', 'kali', 'ini', 'sangat', 'sangat', 'mengecewakannnnnn', 'banget']","['bijakdisaat', 'akun', 'terindikasii', 'kena', 'hack', 'tdan', 'transaksi', 'jangkauan', 'pemilik', 'kena', 'hack', 'transaksi', 'penerima', 'salda', 'bekukan', 'pemilik', 'kenarugi', 'sayaaudah', 'saldo', 'hilang', 'saldo', 'hilangsaldo', 'tahandan', 'akun', 'bekukan', 'khusus', 'kebijakan', 'kali', 'mengecewakannnnnn', 'banget']",bijakdisaat akun indikasi kena hack tdan transaksi jangkau milik kena hack transaksi terima salda beku milik kenarugi sayaaudah saldo hilang saldo hilangsaldo tahandan akun beku khusus bijak kali mengecewakannnnnn banget,11,positive
mohon munculkan fitur dana cicil saya aga bisa bermangaaat,mohon munculkan fitur dana cicil saya bisa bermangaaat,mohon munculkan fitur dana cicil saya bisa bermangaaat,"['mohon', 'munculkan', 'fitur', 'dana', 'cicil', 'saya', 'bisa', 'bermangaaat']","['mohon', 'munculkan', 'fitur', 'dana', 'cicil', 'bermangaaat']",mohon muncul fitur dana cicil bermangaaat,7,positive
mengunytungkan,mengunytungkan,mengunytungkan,['mengunytungkan'],['mengunytungkan'],mengunytungkan,0,neutral
bug aplikasi ini masa saya tidak ada fitur dana cicil nya,aplikasi masa saya tidak fitur dana cicil,aplikasi masa saya tidak fitur dana cicil,"['aplikasi', 'masa', 'saya', 'tidak', 'fitur', 'dana', 'cicil']","['aplikasi', 'fitur', 'dana', 'cicil']",aplikasi fitur dana cicil,0,neutral
fitur dana cicil nge blang putih.. diupdet makin parah.. tambah nga beres,fitur dana cicil blang putih diupdet makin parah tambah beres,fitur dana cicil blang putih diupdet makin parah tambah beres,"['fitur', 'dana', 'cicil', 'blang', 'putih', 'diupdet', 'makin', 'parah', 'tambah', 'beres']","['fitur', 'dana', 'cicil', 'blang', 'putih', 'diupdet', 'parah', 'beres']",fitur dana cicil blang putih diupdet parah beres,-5,negative
"baru kali ini di kecewain ,mana penanganan lelet",baru kali kecewain mana penanganan lelet,baru kali kecewain mana penanganan lelet,"['baru', 'kali', 'kecewain', 'mana', 'penanganan', 'lelet']","['kali', 'kecewain', 'penanganan', 'lelet']",kali kecewain tangan lelet,1,positive
masih bingung aktif i dana cicil,masih bingung aktif dana cicil,masih bingung aktif dana cicil,"['masih', 'bingung', 'aktif', 'dana', 'cicil']","['bingung', 'aktif', 'dana', 'cicil']",bingung aktif dana cicil,6,positive
hadeh udah dibilang ada yg coba membajak akun malah lain² jawab nya apaan sih akun ni sekrng mau blokir hbs ajh ribet amat,hadeh udah dibilang coba membajak akun malah lain jawab apaan akun sekrng blokir ribet amat,hadeh sudah dibilang coba membajak akun malah lain jawab apaan akun sekarang blokir ribet amat,"['hadeh', 'sudah', 'dibilang', 'coba', 'membajak', 'akun', 'malah', 'lain', 'jawab', 'apaan', 'akun', 'sekarang', 'blokir', 'ribet', 'amat']","['hadeh', 'dibilang', 'coba', 'membajak', 'akun', 'akun', 'blokir', 'ribet']",hadeh bilang coba bajak akun akun blokir ribet,-13,negative
sangat bagus dan mempermudah transaksi,sangat bagus mempermudah transaksi,sangat bagus mempermudah transaksi,"['sangat', 'bagus', 'mempermudah', 'transaksi']","['bagus', 'mempermudah', 'transaksi']",bagus mudah transaksi,10,positive
bagus..sangat membantu,bagussangat membantu,bagussangat membantu,"['bagussangat', 'membantu']","['bagussangat', 'membantu']",bagussangat bantu,3,positive
APK DANA Kenapa ya setelah dilakukan update ke versi 2.108.1 malah Sama sekali tidak bisa untuk melakukan qris Dan transfer Sementara kasih Bintang 3,dana kenapa setelah dilakukan update versi  malah sama sekali tidak bisa untuk melakukan qris transfer sementara kasih bintang,dana kenapa setelah dilakukan update versi malah sama sekali tidak bisa untuk melakukan qris transfer sementara kasih bintang,"['dana', 'kenapa', 'setelah', 'dilakukan', 'update', 'versi', 'malah', 'sama', 'sekali', 'tidak', 'bisa', 'untuk', 'melakukan', 'qris', 'transfer', 'sementara', 'kasih', 'bintang']","['dana', 'update', 'versi', 'qris', 'transfer', 'kasih', 'bintang']",dana update versi qris transfer kasih bintang,6,positive
mohon diperketat lagi Securitas nya dana bnyak org trkena penipuan lewat notifikasi di apk dana.. trmkasih,mohon diperketat lagi securitas dana bnyak trkena penipuan lewat notifikasi dana trmkasih,mohon diperketat lagi securitas dana banyak trkena penipuan lewat notifikasi dana trmkasih,"['mohon', 'diperketat', 'lagi', 'securitas', 'dana', 'banyak', 'trkena', 'penipuan', 'lewat', 'notifikasi', 'dana', 'trmkasih']","['mohon', 'diperketat', 'securitas', 'dana', 'trkena', 'penipuan', 'notifikasi', 'dana', 'trmkasih']",mohon ketat securitas dana trkena tipu notifikasi dana trmkasih,7,positive
bagus proses cepat🙏,bagus proses cepat,bagus proses cepat,"['bagus', 'proses', 'cepat']","['bagus', 'proses', 'cepat']",bagus proses cepat,6,positive
"menu bantuannya aja gada,gmn dong udh 3hari ini saya gabisa login",menu bantuannya gadagmn dong hari saya gabisa login,menu bantuannya gadagmn dong hari saya tidak bisa login,"['menu', 'bantuannya', 'gadagmn', 'dong', 'hari', 'saya', 'tidak', 'bisa', 'login']","['menu', 'bantuannya', 'gadagmn', 'login']",menu bantu gadagmn login,3,positive
"MANA TANGGUNG JAWAB DANA YANG KATANYA DI AWASI OJK, BI , KOMDIGI???!!! KEMBALIKAN UANGBSAYA YANG LENYAP. TIDAK ADA PEMBERITAHUAN APAPUN TIBA-TIBA SALDO LENYAP!!!TIDAK ADA RIWAYAT AKTIFITAS, NAMUN DI DALAM PESAN ADA TRANSAKSI YANG TIDAK SAYA KENAL.ANEH",mana tanggung jawab dana yang katanya awasi komdigi kembalikan uangbsaya yang lenyap tidak pemberitahuan apapun tibatiba saldo lenyaptidak riwayat aktifitas namun dalam pesan transaksi yang tidak saya kenalaneh,mana tanggung jawab dana yang katanya awasi komdigi kembalikan uangbsaya yang lenyap tidak pemberitahuan apapun tibatiba saldo lenyaptidak riwayat aktifitas namun dalam pesan transaksi yang tidak saya kenalaneh,"['mana', 'tanggung', 'jawab', 'dana', 'yang', 'katanya', 'awasi', 'komdigi', 'kembalikan', 'uangbsaya', 'yang', 'lenyap', 'tidak', 'pemberitahuan', 'apapun', 'tibatiba', 'saldo', 'lenyaptidak', 'riwayat', 'aktifitas', 'namun', 'dalam', 'pesan', 'transaksi', 'yang', 'tidak', 'saya', 'kenalaneh']","['tanggung', 'dana', 'awasi', 'komdigi', 'kembalikan', 'uangbsaya', 'lenyap', 'pemberitahuan', 'apapun', 'tibatiba', 'saldo', 'lenyaptidak', 'riwayat', 'aktifitas', 'pesan', 'transaksi', 'kenalaneh']",tanggung dana awas komdigi kembali uangbsaya lenyap pemberitahuan apa tibatiba saldo lenyaptidak riwayat aktifitas pesan transaksi kenalaneh,3,positive
