Review text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,score,label
pembayarannya mudah.terimakasih,pembayarannya mudahterimakasih,pembayarannya mudahterimakasih,"['pembayarannya', 'mudahterimakasih']","['pembayarannya', 'mudahterimakasih']",bayar mudahterimakasih,1,positive
"thanks,,,All...",thanksall,thanksall,['thanksall'],['thanksall'],thanksall,0,neutral
bagus banget 😍🙌,bagus banget,bagus banget,"['bagus', 'banget']","['bagus', 'banget']",bagus banget,3,positive
sangat seru,sangat seru,sangat seru,"['sangat', 'seru']",['seru'],seru,5,positive
di coba,coba,coba,['coba'],['coba'],coba,2,positive
gak bisa dihapus,bisa dihapus,bisa dihapus,"['bisa', 'dihapus']",['dihapus'],hapus,-3,negative
slama ini bagus se pelayananya,slama bagus pelayananya,selama bagus pelayananya,"['selama', 'bagus', 'pelayananya']","['bagus', 'pelayananya']",bagus pelayananya,2,positive
bagus 1000%,bagus ,bagus,['bagus'],['bagus'],bagus,2,positive
mnding gk ush di adakan gopay pinjam...dri pada gagal semua d tolak semua gk guna,mnding adakan gopay pinjamdri pada gagal semua tolak semua guna,mending adakan gopay pinjamdri pada gagal semua tolak semua guna,"['mending', 'adakan', 'gopay', 'pinjamdri', 'pada', 'gagal', 'semua', 'tolak', 'semua', 'guna']","['mending', 'adakan', 'gopay', 'pinjamdri', 'gagal', 'tolak']",mending adakan gopay pinjamdri gagal tolak,-6,negative
sya sangat senang aplikasinya baik dn mudah di gunakan,sangat senang aplikasinya baik mudah gunakan,sangat senang aplikasinya baik mudah gunakan,"['sangat', 'senang', 'aplikasinya', 'baik', 'mudah', 'gunakan']","['senang', 'aplikasinya', 'mudah']",senang aplikasi mudah,5,positive
sangat baik dan membantu saya,sangat baik membantu saya,sangat baik membantu saya,"['sangat', 'baik', 'membantu', 'saya']",['membantu'],bantu,3,positive
asli mantap sekali,asli mantap sekali,asli mantap sekali,"['asli', 'mantap', 'sekali']","['asli', 'mantap']",asli mantap,7,positive
"loading dalam pembukaan aplikasi di awal sangat lama, terlalu memakan waktu !",loading dalam pembukaan aplikasi awal sangat lama terlalu memakan waktu,loading dalam pembukaan aplikasi awal sangat lama terlalu memakan waktu,"['loading', 'dalam', 'pembukaan', 'aplikasi', 'awal', 'sangat', 'lama', 'terlalu', 'memakan', 'waktu']","['loading', 'pembukaan', 'aplikasi', 'memakan']",loading buka aplikasi makan,0,neutral
"penyelesaian masalah yg ga ada solusi ,dari pihak gopay ke pihak lazada , pas di hubungi lazada lempar ke gopay, gmn tanggung jawab pihak gopay atas kasus yg saya alami , ga usah buka aplikasi klo gitu , dri pihak gopay yg kurang responsif , terserah mau berkata apa dari pihak gopay , pedes ga pedes harus diterima tapi itu kenyataan ya... kecewa bgt super kecewa ,, ga guna pake aplikasi gopay klo kenyataannys seperti ini...",penyelesaian masalah solusi dari pihak gopay pihak lazada hubungi lazada lempar gopay tanggung jawab pihak gopay atas kasus saya alami usah buka aplikasi gitu pihak gopay kurang responsif terserah berkata dari pihak gopay pedes pedes harus diterima tapi kenyataan kecewa super kecewa guna pake aplikasi gopay kenyataannys seperti,penyelesaian masalah solusi dari pihak gopay pihak lazada hubungi lazada lempar gopay tanggung jawab pihak gopay atas kasus saya alami usah buka aplikasi begitu pihak gopay kurang responsif terserah berkata dari pihak gopay pedas pedas harus diterima tapi kenyataan kecewa super kecewa guna pakai aplikasi gopay kenyataannys seperti,"['penyelesaian', 'masalah', 'solusi', 'dari', 'pihak', 'gopay', 'pihak', 'lazada', 'hubungi', 'lazada', 'lempar', 'gopay', 'tanggung', 'jawab', 'pihak', 'gopay', 'atas', 'kasus', 'saya', 'alami', 'usah', 'buka', 'aplikasi', 'begitu', 'pihak', 'gopay', 'kurang', 'responsif', 'terserah', 'berkata', 'dari', 'pihak', 'gopay', 'pedas', 'pedas', 'harus', 'diterima', 'tapi', 'kenyataan', 'kecewa', 'super', 'kecewa', 'guna', 'pakai', 'aplikasi', 'gopay', 'kenyataannys', 'seperti']","['penyelesaian', 'solusi', 'gopay', 'lazada', 'hubungi', 'lazada', 'lempar', 'gopay', 'tanggung', 'gopay', 'alami', 'buka', 'aplikasi', 'gopay', 'responsif', 'terserah', 'gopay', 'pedas', 'pedas', 'diterima', 'kenyataan', 'kecewa', 'super', 'kecewa', 'pakai', 'aplikasi', 'gopay', 'kenyataannys']",selesai solusi gopay lazada hubung lazada lempar gopay tanggung gopay alami buka aplikasi gopay responsif serah gopay pedas pedas terima nyata kecewa super kecewa pakai aplikasi gopay kenyataannys,-1,negative
"Pemula # Oke juga ini aplikasi, awal unduh nyoba beli pulsa 5k harga Rp.1 terbukti reel. Cuma yang setelah undang teman dan teman berhasil daftar kok bonus 150.000 tidak kunjung masuk . Kenapa ya...🤔",pemula juga aplikasi awal unduh nyoba beli pulsa harga terbukti reel cuma yang setelah undang teman teman berhasil daftar bonus  tidak kunjung masuk kenapa,pemula juga aplikasi awal unduh mencoba beli pulsa harga terbukti reel cuma yang setelah undang teman teman berhasil daftar bonus tidak kunjung masuk kenapa,"['pemula', 'juga', 'aplikasi', 'awal', 'unduh', 'mencoba', 'beli', 'pulsa', 'harga', 'terbukti', 'reel', 'cuma', 'yang', 'setelah', 'undang', 'teman', 'teman', 'berhasil', 'daftar', 'bonus', 'tidak', 'kunjung', 'masuk', 'kenapa']","['pemula', 'aplikasi', 'unduh', 'mencoba', 'beli', 'pulsa', 'harga', 'terbukti', 'reel', 'undang', 'teman', 'teman', 'berhasil', 'daftar', 'bonus', 'kunjung', 'masuk']",mula aplikasi unduh coba beli pulsa harga bukti reel undang teman teman hasil daftar bonus kunjung masuk,4,positive
"Saya sudah lama memakai Gopay pinjam saat tagihan saya tiba berbarengan dengan bencana longsor dan banjir besar yang melanda daerah saya Sumatra Barat otomatis keuangan saya kena juga bukan bermaksud lalai atas tagihan tapi keadaan ekonomi yang tidak baik"" saja pas bencana saya sudah coba hubungi lewat email dan menc eritakan kondisi saya tapi tidak ada solusi nya tiap hari terus di tagih apakah apk sebesar ini tidak ada tenggang waktu buat pengguna nya saat musibah sebesar ini? kecewa sekali",saya sudah lama memakai gopay pinjam saat tagihan saya tiba berbarengan dengan bencana longsor banjir besar yang melanda daerah saya sumatra barat otomatis keuangan saya kena juga bukan bermaksud lalai atas tagihan tapi keadaan ekonomi yang tidak baik saja bencana saya sudah coba hubungi lewat email menc eritakan kondisi saya tapi tidak solusi tiap hari terus tagih apakah sebesar tidak tenggang waktu buat pengguna saat musibah sebesar kecewa sekali,saya sudah lama memakai gopay pinjam saat tagihan saya tiba berbarengan dengan bencana longsor banjir besar yang melanda daerah saya sumatra barat otomatis keuangan saya kena juga bukan bermaksud lalai atas tagihan tapi keadaan ekonomi yang tidak baik saja bencana saya sudah coba hubungi lewat email menc eritakan kondisi saya tapi tidak solusi tiap hari terus tagih apakah sebesar tidak tenggang waktu buat pengguna saat musibah sebesar kecewa sekali,"['saya', 'sudah', 'lama', 'memakai', 'gopay', 'pinjam', 'saat', 'tagihan', 'saya', 'tiba', 'berbarengan', 'dengan', 'bencana', 'longsor', 'banjir', 'besar', 'yang', 'melanda', 'daerah', 'saya', 'sumatra', 'barat', 'otomatis', 'keuangan', 'saya', 'kena', 'juga', 'bukan', 'bermaksud', 'lalai', 'atas', 'tagihan', 'tapi', 'keadaan', 'ekonomi', 'yang', 'tidak', 'baik', 'saja', 'bencana', 'saya', 'sudah', 'coba', 'hubungi', 'lewat', 'email', 'menc', 'eritakan', 'kondisi', 'saya', 'tapi', 'tidak', 'solusi', 'tiap', 'hari', 'terus', 'tagih', 'apakah', 'sebesar', 'tidak', 'tenggang', 'waktu', 'buat', 'pengguna', 'saat', 'musibah', 'sebesar', 'kecewa', 'sekali']","['memakai', 'gopay', 'pinjam', 'tagihan', 'berbarengan', 'bencana', 'longsor', 'banjir', 'melanda', 'daerah', 'sumatra', 'barat', 'otomatis', 'keuangan', 'kena', 'lalai', 'tagihan', 'ekonomi', 'bencana', 'coba', 'hubungi', 'email', 'menc', 'eritakan', 'kondisi', 'solusi', 'tagih', 'tenggang', 'pengguna', 'musibah', 'kecewa']",pakai gopay pinjam tagih bareng bencana longsor banjir landa daerah sumatra barat otomatis uang kena lalai tagih ekonomi bencana coba hubung email menc eritakan kondisi solusi tagih tenggang guna musibah kecewa,-13,negative
"sangat ngebantu,transaksi pake gopay banyak menguntungkan",sangat ngebantutransaksi pake gopay banyak menguntungkan,sangat ngebantutransaksi pakai gopay banyak menguntungkan,"['sangat', 'ngebantutransaksi', 'pakai', 'gopay', 'banyak', 'menguntungkan']","['ngebantutransaksi', 'pakai', 'gopay', 'menguntungkan']",ngebantutransaksi pakai gopay untung,3,positive
qris sering gangguan!!! apk g jelas!,qris sering gangguan jelas,qris sering gangguan jelas,"['qris', 'sering', 'gangguan', 'jelas']","['qris', 'gangguan']",qris ganggu,-4,negative
transaksi keuangan menjadi lebih mudah,transaksi keuangan menjadi lebih mudah,transaksi keuangan menjadi lebih mudah,"['transaksi', 'keuangan', 'menjadi', 'lebih', 'mudah']","['transaksi', 'keuangan', 'mudah']",transaksi uang mudah,8,positive
lumayan bagus tapi sering gangguan,lumayan bagus tapi sering gangguan,lumayan bagus tapi sering gangguan,"['lumayan', 'bagus', 'tapi', 'sering', 'gangguan']","['lumayan', 'bagus', 'gangguan']",lumayan bagus ganggu,-1,negative
ok dech,dech,deh,['deh'],['deh'],deh,0,neutral
udah hampir sepuluh kali ditolak terus pengajuan pinjaman ga seberapa yang cuma mau pinjam 500.000.. segitunya gopay. teganian.,udah hampir sepuluh kali ditolak terus pengajuan pinjaman seberapa yang cuma pinjam  segitunya gopay teganian,sudah hampir sepuluh kali ditolak terus pengajuan pinjaman seberapa yang cuma pinjam sebegitunya gopay teganian,"['sudah', 'hampir', 'sepuluh', 'kali', 'ditolak', 'terus', 'pengajuan', 'pinjaman', 'seberapa', 'yang', 'cuma', 'pinjam', 'sebegitunya', 'gopay', 'teganian']","['sepuluh', 'kali', 'ditolak', 'pengajuan', 'pinjaman', 'pinjam', 'sebegitunya', 'gopay', 'teganian']",puluh kali tolak aju pinjam pinjam begitu gopay teganian,-7,negative
Karena di gopay harganya murah banget,karena gopay harganya murah banget,karena gopay harganya murah banget,"['karena', 'gopay', 'harganya', 'murah', 'banget']","['gopay', 'harganya', 'murah', 'banget']",gopay harga murah banget,7,positive
aplikasi ini sangat bagus hemat kantong ku,aplikasi sangat bagus hemat kantong,aplikasi sangat bagus hemat kantong,"['aplikasi', 'sangat', 'bagus', 'hemat', 'kantong']","['aplikasi', 'bagus', 'hemat', 'kantong']",aplikasi bagus hemat kantong,3,positive
terkait go pay pinjam..bayar lancar tpt waktu setelah pengajuan kembali di tolak terus ...,terkait pinjambayar lancar waktu setelah pengajuan kembali tolak terus,terkait pinjambayar lancar waktu setelah pengajuan kembali tolak terus,"['terkait', 'pinjambayar', 'lancar', 'waktu', 'setelah', 'pengajuan', 'kembali', 'tolak', 'terus']","['terkait', 'pinjambayar', 'lancar', 'pengajuan', 'tolak']",kait pinjambayar lancar aju tolak,-2,negative
mantap lancar,mantap lancar,mantap lancar,"['mantap', 'lancar']","['mantap', 'lancar']",mantap lancar,9,positive
mantabbssss,mantabbssss,mantabbssss,['mantabbssss'],['mantabbssss'],mantabbssss,0,neutral
murahhh pollll,murahhh pollll,murah pol,"['murah', 'pol']","['murah', 'pol']",murah pol,0,neutral
Bagus Banget,bagus banget,bagus banget,"['bagus', 'banget']","['bagus', 'banget']",bagus banget,3,positive
"penggunaannya simple gak ribet bintang 5 buat gopay semoga semakin bagus dan maju untuk gopay👍🏻 transfer ke manapun juga mudah praktis penggunaan scan juga cepat dan akurat sukses selalu gopay jagoanku,gopay makin maju🔥 Rabu-10-Des-2025",penggunaannya simple ribet bintang buat gopay semoga semakin bagus maju untuk gopay transfer manapun juga mudah praktis penggunaan scan juga cepat akurat sukses selalu gopay jagoankugopay makin maju rabudes,penggunaannya simple ribet bintang buat gopay semoga semakin bagus maju untuk gopay transfer manapun juga mudah praktis penggunaan scan juga cepat akurat sukses selalu gopay jagoankugopay makin maju rabudes,"['penggunaannya', 'simple', 'ribet', 'bintang', 'buat', 'gopay', 'semoga', 'semakin', 'bagus', 'maju', 'untuk', 'gopay', 'transfer', 'manapun', 'juga', 'mudah', 'praktis', 'penggunaan', 'scan', 'juga', 'cepat', 'akurat', 'sukses', 'selalu', 'gopay', 'jagoankugopay', 'makin', 'maju', 'rabudes']","['penggunaannya', 'simple', 'ribet', 'bintang', 'gopay', 'semoga', 'bagus', 'maju', 'gopay', 'transfer', 'manapun', 'mudah', 'praktis', 'penggunaan', 'scan', 'cepat', 'akurat', 'sukses', 'gopay', 'jagoankugopay', 'maju', 'rabudes']",guna simple ribet bintang gopay moga bagus maju gopay transfer mana mudah praktis guna scan cepat akurat sukses gopay jagoankugopay maju rabudes,18,positive
bagus 😘,bagus,bagus,['bagus'],['bagus'],bagus,2,positive
mantab lancar jaya gopay tanks amana,mantab lancar jaya gopay tanks amana,mantab lancar jaya gopay tanks amana,"['mantab', 'lancar', 'jaya', 'gopay', 'tanks', 'amana']","['mantab', 'lancar', 'jaya', 'gopay', 'tanks', 'amana']",mantab lancar jaya gopay tanks amana,8,positive
alhamdulillah...,alhamdulillah,alhamdulillah,['alhamdulillah'],['alhamdulillah'],alhamdulillah,5,positive
ok bangettt,bangettt,banget,['banget'],['banget'],banget,1,positive
"aman,cepat,simple.",amancepatsimple,amancepatsimple,['amancepatsimple'],['amancepatsimple'],amancepatsimple,0,neutral
"mantap, membantu bangett, auto bintang 5",mantap membantu bangett auto bintang,mantap membantu banget auto bintang,"['mantap', 'membantu', 'banget', 'auto', 'bintang']","['mantap', 'membantu', 'banget', 'auto', 'bintang']",mantap bantu banget auto bintang,9,positive
"mantap, anti ribet ribet",mantap anti ribet ribet,mantap anti ribet ribet,"['mantap', 'anti', 'ribet', 'ribet']","['mantap', 'anti', 'ribet', 'ribet']",mantap anti ribet ribet,-5,negative
bagus dan praktis,bagus praktis,bagus praktis,"['bagus', 'praktis']","['bagus', 'praktis']",bagus praktis,6,positive
gopay sekarang kaya asu sejak ada cicilan harian cicilan harian dipotong pas bayar tanggal bulanan tagihan bayaran full harusnya dikurangi dari potongan harian yg sudah dipotong bego kalau di bayar full juga tagihan nya cicilan harian yg sudah kepotong harusnya di balikin kecewa saya dengan gopay yg sekarang,gopay sekarang kaya sejak cicilan harian cicilan harian dipotong bayar tanggal bulanan tagihan bayaran full harusnya dikurangi dari potongan harian sudah dipotong bego kalau bayar full juga tagihan cicilan harian sudah kepotong harusnya balikin kecewa saya dengan gopay sekarang,gopay sekarang kayak sejak cicilan harian cicilan harian dipotong bayar tanggal bulanan tagihan bayaran full harusnya dikurangi dari potongan harian sudah dipotong bego kalau bayar full juga tagihan cicilan harian sudah kepotong harusnya balikin kecewa saya dengan gopay sekarang,"['gopay', 'sekarang', 'kayak', 'sejak', 'cicilan', 'harian', 'cicilan', 'harian', 'dipotong', 'bayar', 'tanggal', 'bulanan', 'tagihan', 'bayaran', 'full', 'harusnya', 'dikurangi', 'dari', 'potongan', 'harian', 'sudah', 'dipotong', 'bego', 'kalau', 'bayar', 'full', 'juga', 'tagihan', 'cicilan', 'harian', 'sudah', 'kepotong', 'harusnya', 'balikin', 'kecewa', 'saya', 'dengan', 'gopay', 'sekarang']","['gopay', 'kayak', 'cicilan', 'harian', 'cicilan', 'harian', 'dipotong', 'bayar', 'tanggal', 'bulanan', 'tagihan', 'bayaran', 'full', 'dikurangi', 'potongan', 'harian', 'dipotong', 'bego', 'bayar', 'full', 'tagihan', 'cicilan', 'harian', 'kepotong', 'balikin', 'kecewa', 'gopay']",gopay kayak cicil hari cicil hari potong bayar tanggal bulan tagih bayar full rang potong hari potong bego bayar full tagih cicil hari potong balikin kecewa gopay,-22,negative
sangat bagus nih Gopay,sangat bagus gopay,sangat bagus gopay,"['sangat', 'bagus', 'gopay']","['bagus', 'gopay']",bagus gopay,2,positive
banyak bug blom masuk udah nge bug,banyak blom masuk udah,banyak belum masuk sudah,"['banyak', 'belum', 'masuk', 'sudah']",['masuk'],masuk,-3,negative
"Kenapa gopay coins saya nggak bisa masuk""? tololng perbaiki",kenapa gopay coins saya nggak bisa masuk tololng perbaiki,kenapa gopay coins saya tidak bisa masuk tololng perbaiki,"['kenapa', 'gopay', 'coins', 'saya', 'tidak', 'bisa', 'masuk', 'tololng', 'perbaiki']","['gopay', 'coins', 'masuk', 'tololng', 'perbaiki']",gopay coins masuk tololng baik,0,neutral
ini aplikasi Gopay bagus sangat berguna Skali bagi yang tidak punya rekening,aplikasi gopay bagus sangat berguna skali bagi yang tidak punya rekening,aplikasi gopay bagus sangat berguna sekali bagi yang tidak punya rekening,"['aplikasi', 'gopay', 'bagus', 'sangat', 'berguna', 'sekali', 'bagi', 'yang', 'tidak', 'punya', 'rekening']","['aplikasi', 'gopay', 'bagus', 'berguna', 'rekening']",aplikasi gopay bagus guna rekening,-1,negative
aplikasi nya amaaannn,aplikasi amaaannn,aplikasi amaaannn,"['aplikasi', 'amaaannn']","['aplikasi', 'amaaannn']",aplikasi amaaannn,-4,negative
proses cepat dan jelas,proses cepat jelas,proses cepat jelas,"['proses', 'cepat', 'jelas']","['proses', 'cepat']",proses cepat,4,positive
"kendala CO1 melulu susah di gunakan, sebelum nya aman , abis update malah lemot",kendala melulu susah gunakan sebelum aman abis update malah lemot,kendala melulu susah gunakan sebelum aman habis update malah lemot,"['kendala', 'melulu', 'susah', 'gunakan', 'sebelum', 'aman', 'habis', 'update', 'malah', 'lemot']","['kendala', 'melulu', 'susah', 'aman', 'habis', 'update', 'lemot']",kendala melulu susah aman habis update lot,-8,negative
manntap,manntap,manntap,['manntap'],['manntap'],manntap,0,neutral
sangat membantu transaksi apapun itu jadi d permudah,sangat membantu transaksi apapun jadi permudah,sangat membantu transaksi apapun jadi permudah,"['sangat', 'membantu', 'transaksi', 'apapun', 'jadi', 'permudah']","['membantu', 'transaksi', 'apapun', 'permudah']",bantu transaksi apa mudah,8,positive
mantap terimakasih GO-PAY.,mantap terimakasih gopay,mantap terimakasih gopay,"['mantap', 'terimakasih', 'gopay']","['mantap', 'terimakasih', 'gopay']",mantap terimakasih gopay,10,positive
sangat bagus banget² apl nya jadi gampang deh,sangat bagus banget jadi gampang,sangat bagus banget jadi gampang,"['sangat', 'bagus', 'banget', 'jadi', 'gampang']","['bagus', 'banget', 'gampang']",bagus banget gampang,7,positive
baik dan sangat membantu sekali,baik sangat membantu sekali,baik sangat membantu sekali,"['baik', 'sangat', 'membantu', 'sekali']",['membantu'],bantu,3,positive
